sample,excitation_props,repetitions,photons_x_mean,photons_x_std,photons_y_mean,photons_y_std,total_photons_mean,total_photons_std,ratio_xy_mean,ratio_xy_std,datetime,ratio_outputs,on_intensity,on_polarization,off_intensity,off_polarization,sample_fluorescent_molecule,sample_num_molecules,sample_rdt,sample_rdt_unpied,sample_state_info,sample_fluorophore_holder
<__main__.SampleProperties object at 0x000001A26BBC4790>,<__main__.ExcitationProperties object at 0x000001A27F09F970>,1,15.0,0.0,31.0,0.0,46.0,0.0,0.4838709677419355,0.0,20230524_162431,[],0.01,"(1, 0, 0)",0.001,"(0, 1, 0)",<class 'rotational_diffusion.src.variables.molecule_properties.rsEGFP2'>,2000.0,250,79.57747154594767,<rotational_diffusion.src.components.fluorophore.PossibleStates object at 0x000001A26BB8F550>,<rotational_diffusion.src.components.fluorophore.FluorophoreCollection object at 0x000001A26BBC5D50>
<__main__.SampleProperties object at 0x000001A27F09FB50>,<__main__.ExcitationProperties object at 0x000001A27F0F58A0>,1,16.0,0.0,38.0,0.0,54.0,0.0,0.42105263157894735,0.0,20230524_162507,[],0.01,"(1, 0, 0)",0.001,"(0, 1, 0)",<class 'rotational_diffusion.src.variables.molecule_properties.rsEGFP2'>,2000.0,260,82.76057040778558,<rotational_diffusion.src.components.fluorophore.PossibleStates object at 0x000001A26BB8F550>,<rotational_diffusion.src.components.fluorophore.FluorophoreCollection object at 0x000001A27F09FB20>
