sample,excitation_props,repetitions,collection_time_point,photons_x_mean,photons_x_std,photons_y_mean,photons_y_std,total_photons_mean,total_photons_std,ratio_xy_mean,ratio_xy_std,datetime,ratio_outputs,excitation_intensity,excitation_polarization,trigger_intensity,trigger_polarization,sample_fluorescent_molecule,sample_num_molecules,sample_rdt,sample_rdt_unpied,sample_state_info,sample_fluorophore_holder
<__main__.SampleProperties object at 0x000002D6F21C3790>,<__main__.ExcitationProperties object at 0x000002D6F21C3CD0>,10,144.8118227674533,1928.6,53.08521451402453,768.2,25.162670764447878,2696.8,52.271981022341215,2.5137798921239303,0.11808168119971067,20230530_133332,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C2EC0>
<__main__.SampleProperties object at 0x000002D6F21C3970>,<__main__.ExcitationProperties object at 0x000002D6F21C3400>,10,149.92684327860457,1920.6,32.809145066581664,764.4,18.73606148580859,2685.0,40.821562929412686,2.5138650198745727,0.06852699824738752,20230530_133357,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3B20>
<__main__.SampleProperties object at 0x000002D6F21C25C0>,<__main__.ExcitationProperties object at 0x000002D6F21C37C0>,10,155.2225357427048,1929.6,34.72232711095268,774.3,18.477283350103175,2703.9,45.94224635343814,2.4930223809648875,0.05702073238071667,20230530_133423,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3AF0>
<__main__.SampleProperties object at 0x000002D6F21BFA60>,<__main__.ExcitationProperties object at 0x000002D6F21C3C70>,10,160.70528182616385,1965.3,56.460694292578445,764.1,29.337518640812146,2729.4,53.81858415083028,2.5767433482510085,0.1419476782965952,20230530_133450,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3BB0>
<__main__.SampleProperties object at 0x000002D6F21C3C40>,<__main__.ExcitationProperties object at 0x000002D6F21C3760>,10,166.3816886076129,1929.1,25.240641830191244,765.7,20.900000000000002,2694.8,29.892473969211718,2.5214674452458867,0.0822202762627897,20230530_133516,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3CA0>
<__main__.SampleProperties object at 0x000002D6F21C3970>,<__main__.ExcitationProperties object at 0x000002D6F21C3160>,10,172.25859653987857,1954.6,34.261348484845136,760.0,25.163465580082566,2714.6,45.87199581443999,2.574427783425708,0.08893648486558282,20230530_133545,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C2EC0>
<__main__.SampleProperties object at 0x000002D6F21BFDF0>,<__main__.ExcitationProperties object at 0x000002D6F21C3760>,10,178.34308769319094,1916.8,53.66898545715207,759.1,26.70374505570333,2675.9,73.64570591691005,2.526717584676504,0.07097146432846212,20230530_133613,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21BF4C0>
<__main__.SampleProperties object at 0x000002D6F21C3BE0>,<__main__.ExcitationProperties object at 0x000002D6F21C37C0>,10,184.64249428955443,1942.3,41.168070151514264,768.9,32.641844310639065,2711.2,47.13979210815423,2.5311231495906887,0.1300644820060223,20230530_133642,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C35B0>
<__main__.SampleProperties object at 0x000002D6F21BF7F0>,<__main__.ExcitationProperties object at 0x000002D6F21C3A00>,10,191.16440753857017,1933.8,36.504246328338304,774.9,29.296586831916102,2708.7,53.52391988634614,2.498577349040433,0.0915966053367393,20230530_133711,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3790>
<__main__.SampleProperties object at 0x000002D6F21C3A90>,<__main__.ExcitationProperties object at 0x000002D6F21C3CA0>,10,197.91668678535575,1933.9,33.15855847288902,749.9,21.473006310249154,2683.8,42.29609911091093,2.5808291455847,0.08074391994291664,20230530_133738,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3C10>
<__main__.SampleProperties object at 0x000002D6F21C37F0>,<__main__.ExcitationProperties object at 0x000002D6F21C3940>,10,204.90746898158463,1945.8,31.870989943834502,759.9,22.669142021699894,2705.7,44.28329256051316,2.562526775680764,0.07647679742741562,20230530_133807,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3460>
<__main__.SampleProperties object at 0x000002D6F21C34F0>,<__main__.ExcitationProperties object at 0x000002D6F21C3760>,10,212.14517849106298,1958.5,46.484943799041,758.2,23.94911271842863,2716.7,49.33163285357581,2.5859148882136376,0.10792347418373657,20230530_133835,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3040>
<__main__.SampleProperties object at 0x000002D6F21C1720>,<__main__.ExcitationProperties object at 0x000002D6F21C3700>,10,219.6385372416547,1936.9,30.14116786058563,766.2,21.96269564511606,2703.1,35.814661802116746,2.530198820970095,0.08908190082504268,20230530_133906,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C2230>
<__main__.SampleProperties object at 0x000002D6F21BF670>,<__main__.ExcitationProperties object at 0x000002D6F21C3BE0>,10,227.39657523579274,1905.7,29.81291666375499,755.6,38.04260769190251,2661.3,48.68480255685546,2.5283741700064084,0.13053410397284937,20230530_133937,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3AC0>
<__main__.SampleProperties object at 0x000002D6F21C3490>,<__main__.ExcitationProperties object at 0x000002D6F21C3A00>,10,235.4286414322418,1923.0,47.8748368143433,770.8,20.711349545599386,2693.8,60.33208101831064,2.495865115893701,0.06759593775444447,20230530_134006,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3460>
<__main__.SampleProperties object at 0x000002D6F21BF280>,<__main__.ExcitationProperties object at 0x000002D6F21C25C0>,10,243.74441501222194,1952.8,53.368155298829656,779.6,28.583911558777256,2732.4,53.82044221297332,2.509034490636173,0.1314185779819297,20230530_134035,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21BF670>
<__main__.SampleProperties object at 0x000002D6F21C35B0>,<__main__.ExcitationProperties object at 0x000002D6F21C33A0>,10,252.35391704347657,1930.4,48.55965403501141,760.4,14.465130486794786,2690.8,49.04039151556602,2.539716275897908,0.08360133194701015,20230530_134106,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C25F0>
<__main__.SampleProperties object at 0x000002D6F21B35B0>,<__main__.ExcitationProperties object at 0x000002D6F21BF7F0>,10,261.26752255633295,1927.0,43.915828581503504,769.7,22.5656819085974,2696.7,45.35647693549401,2.505992233706725,0.1004744354983649,20230530_134136,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21BF670>
<__main__.SampleProperties object at 0x000002D6F21C3AF0>,<__main__.ExcitationProperties object at 0x000002D6F21C39A0>,10,270.49597304631345,1943.5,38.51038820889761,775.8,27.98499597998899,2719.3,49.5177745865058,2.508273748174144,0.09966431390922882,20230530_134207,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3A00>
<__main__.SampleProperties object at 0x000002D6F21BF7F0>,<__main__.ExcitationProperties object at 0x000002D6F21C3C40>,10,280.0503894183631,1936.0,38.65229618017538,765.7,20.82330425268766,2701.7,52.1345374967497,2.5296154957195185,0.06266240373262656,20230530_134239,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3B50>
<__main__.SampleProperties object at 0x000002D6F21C3B20>,<__main__.ExcitationProperties object at 0x000002D6F21C3790>,10,289.94228538828753,1939.3,42.628746169691645,751.0,14.149204924659195,2690.3,41.86418517062048,2.5834444831584653,0.08336992398119611,20230530_134312,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C35B0>
<__main__.SampleProperties object at 0x000002D6F21BFA60>,<__main__.ExcitationProperties object at 0x000002D6F21C3640>,10,300.18358135755886,1944.3,31.950117370676434,765.0,21.949943052317927,2709.3,35.71568282981581,2.5438224429383642,0.08890551278008885,20230530_134343,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21BFDF0>
<__main__.SampleProperties object at 0x000002D6F21BF670>,<__main__.ExcitationProperties object at 0x000002D6F21C3730>,10,310.7866187782014,1923.5,27.427176303804956,765.1,24.085057608401108,2688.6,41.514334873631306,2.5161912792218653,0.07615086150440745,20230530_134413,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C2020>
<__main__.SampleProperties object at 0x000002D6F21C38B0>,<__main__.ExcitationProperties object at 0x000002D6F21C3880>,10,321.76417502507354,1964.5,38.247222121351506,763.7,21.531604677775412,2728.2,50.09750492789037,2.573908125685905,0.07243515428904475,20230530_134446,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3640>
<__main__.SampleProperties object at 0x000002D6F21C3790>,<__main__.ExcitationProperties object at 0x000002D6F21C3AF0>,10,333.1294787934674,1950.2,32.54166559965854,776.5,27.299267389437397,2726.7,31.505713767505732,2.5153166341565045,0.11320284572195789,20230530_134520,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C34C0>
<__main__.SampleProperties object at 0x000002D6F21C3C70>,<__main__.ExcitationProperties object at 0x000002D6F21C3A60>,10,344.89622604057564,1957.0,19.380402472601027,755.0,25.475478405713993,2712.0,38.91015291668744,2.5945744593663207,0.07788209142499199,20230530_134552,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3AC0>
<__main__.SampleProperties object at 0x000002D6F21B35B0>,<__main__.ExcitationProperties object at 0x000002D6F21BF280>,10,357.07859649004627,1923.8,41.27905037667412,750.9,15.65535052306399,2674.7,35.96957047283162,2.5636617037241742,0.09312287785575324,20230530_134628,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21BFDF0>
<__main__.SampleProperties object at 0x000002D6F21C3220>,<__main__.ExcitationProperties object at 0x000002D6F21C38B0>,10,369.6912707195028,1960.6,35.491407410808606,771.9,21.59374909551373,2732.5,46.39450398484718,2.541648714939728,0.07586056138948062,20230530_134702,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3160>
<__main__.SampleProperties object at 0x000002D6F21C1D20>,<__main__.ExcitationProperties object at 0x000002D6F21C30D0>,10,382.74944785163115,1934.1,45.52900174613979,762.0,25.73713270743266,2696.1,60.75434140865984,2.540278791320658,0.08142285811249385,20230530_134736,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3C10>
<__main__.SampleProperties object at 0x000002D6F21C33A0>,<__main__.ExcitationProperties object at 0x000002D6F21C3160>,10,396.2688638701478,1938.6,28.566413845633477,749.9,9.32148056909416,2688.5,36.25810254274209,2.585176298490155,0.024009941888869915,20230530_134808,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C1720>
<__main__.SampleProperties object at 0x000002D6F21BFDF0>,<__main__.ExcitationProperties object at 0x000002D6F21C3730>,10,410.265810582719,1951.0,43.05113238928797,766.7,34.22294551905198,2717.7,56.0340075311413,2.5495908604739954,0.12306513430446361,20230530_134846,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3C10>
<__main__.SampleProperties object at 0x000002D6F21B35B0>,<__main__.ExcitationProperties object at 0x000002D6F21C2020>,10,424.75715525368986,1952.1,40.0760526998356,772.7,31.372121381889364,2724.8,34.70100863087412,2.531750507315608,0.140696412977774,20230530_134920,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21BF670>
<__main__.SampleProperties object at 0x000002D6F21C36A0>,<__main__.ExcitationProperties object at 0x000002D6F21C3040>,10,439.7603609302721,1933.9,23.088741845323664,760.6,29.3945573193406,2694.5,23.871531161615923,2.5470694293115277,0.11864875002334781,20230530_134955,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3700>
<__main__.SampleProperties object at 0x000002D6F21BF7F0>,<__main__.ExcitationProperties object at 0x000002D6F21C35B0>,10,455.29350748669475,1938.2,29.22601580783806,757.7,17.922332437492617,2695.9,29.514233854193133,2.5597391423618556,0.08254201063020486,20230530_135031,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3C70>
<__main__.SampleProperties object at 0x000002D6F21C34C0>,<__main__.ExcitationProperties object at 0x000002D6F21C3A60>,10,471.3753134116724,1935.3,41.250575753557676,759.3,16.63760800115209,2694.6,44.68377781701095,2.5499745344455795,0.07639571055376827,20230530_135109,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C33A0>
<__main__.SampleProperties object at 0x000002D6F21C3B80>,<__main__.ExcitationProperties object at 0x000002D6F21C3850>,10,488.02515836544285,1933.7,37.50479969283932,756.8,38.858203767029686,2690.5,62.62786919575023,2.561079305116111,0.12475937964862922,20230530_135145,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3910>
<__main__.SampleProperties object at 0x000002D6F21C3220>,<__main__.ExcitationProperties object at 0x000002D6F21C34C0>,10,505.263106533568,1944.9,39.7855501407232,766.5,27.652305509667727,2711.4,53.45876915904443,2.5403103795060438,0.09575097479966237,20230530_135223,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C25C0>
<__main__.SampleProperties object at 0x000002D6F21C3760>,<__main__.ExcitationProperties object at 0x000002D6F21C3BE0>,10,523.1099308056264,1930.0,40.26909484952449,763.5,29.3981291921782,2693.5,54.06153900879996,2.53124451633658,0.101905422832474,20230530_135300,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3400>
<__main__.SampleProperties object at 0x000002D6F21C1D20>,<__main__.ExcitationProperties object at 0x000002D6F21C3220>,10,541.5871378079471,1931.3,49.73338918674254,755.1,22.7,2686.4,61.2359371611148,2.559287162778903,0.08170577072552015,20230530_135337,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3670>
<__main__.SampleProperties object at 0x000002D6F21BF100>,<__main__.ExcitationProperties object at 0x000002D6F21C3A00>,10,560.7169938205458,1933.0,45.48626166217664,752.5,24.00937316966022,2685.5,40.86379815925093,2.572189362238123,0.1201533186506544,20230530_135416,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21BF4C0>
<__main__.SampleProperties object at 0x000002D6F21C3A90>,<__main__.ExcitationProperties object at 0x000002D6F21C38E0>,10,580.5225516094895,1943.2,41.1018247770096,768.2,15.269577597301112,2711.4,38.40885314611724,2.5309036399190443,0.0837416769788532,20230530_135458,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3730>
<__main__.SampleProperties object at 0x000002D6F21C3C10>,<__main__.ExcitationProperties object at 0x000002D6F21C3C70>,10,601.0276782070382,1938.1,24.68785126332383,768.7,15.830666442067434,2706.8,19.38452991434149,2.5227388433126543,0.07551242487249586,20230530_135539,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C25C0>
<__main__.SampleProperties object at 0x000002D6F21C1D20>,<__main__.ExcitationProperties object at 0x000002D6F21C34F0>,10,622.2570836730231,1943.8,42.120778720246854,752.8,22.98608274587038,2696.6,55.853737565180005,2.5837631338734317,0.07515875938635648,20230530_135624,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3160>
<__main__.SampleProperties object at 0x000002D6F21BF7F0>,<__main__.ExcitationProperties object at 0x000002D6F21C3C10>,10,644.2363508721371,1939.1,37.75566182706906,745.5,26.439553702738632,2684.6,43.85476028893557,2.604499270578793,0.10967907478344212,20230530_135708,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,60,19.098593171027442,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C25F0>
