sample,excitation_props,repetitions,photons_x_mean,photons_x_std,photons_y_mean,photons_y_std,total_photons_mean,total_photons_std,ratio_xy_mean,ratio_xy_std,datetime,ratio_outputs,intensity,polarization,sample_fluorescent_molecule,sample_num_molecules,sample_rdt,sample_rdt_unpied,sample_state_info,sample_fluorophore_holder
<__main__.SampleProperties object at 0x00000173B295A740>,<__main__.LaserProperties object at 0x00000173B2959690>,4,360936.75,298.39770022572225,1029166.0,983.3371751337381,1390102.75,1080.291251237369,0.350708268339222,0.00039954752872390335,20230525_115916,[],0.001,"(0, 1, 0)","Fluorescein(singlet_lifetime_ns=4, bleach_rate=0.05)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.components.fluorophore.PossibleStates object at 0x0000017380EC3790>,<rotational_diffusion.src.components.fluorophore.FluorophoreCollection object at 0x00000173B2958C10>
