molecule,num_molecules,rotational_diffusion_time_ns,rotational_diffusion_time_ns_unpied,collection_time_point_ns,collection_time_point_us,repetitions,excitation_scheme,singlet_polarization,singlet_intensity,crescent_polarization,crescent_intensity,trigger_polarization,trigger_intensity,num_x,num_y,total_num,ratio_xy_mean,ratio_xy_std,calculated_lifetime_mean,calculated_lifetime_std,datetime,trigger_number,collection_start_time
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,670000,670.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,2667,937,4519,2.8538891459365816,0.22783343530131445,670026.4204413362,0.05003444728702961,20230508155428,1,670025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,680000,680.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,2738,963,4636,2.8453967413144032,0.08362945025037968,680026.4147209496,0.06571933831776892,20230508155547,1,680025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,690000,690.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,2598,874,4338,2.9752971245489377,0.14002901435332668,690026.441911633,0.07458635441141855,20230508155701,1,690025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,700000,700.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,2511,840,4201,2.99496943361023,0.1252952433386895,700026.4167847756,0.08589490614290941,20230508155821,1,700025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,710000,710.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,2451,808,4137,3.0382832210474247,0.1219803754021452,710026.4445414937,0.07578703714132166,20230508155943,1,710025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,720000,720.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,2463,821,4122,3.021700379832415,0.23982124592543017,720026.4240716071,0.0781191147616273,20230508160110,1,720025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,730000,730.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,2490,804,4097,3.101894068392361,0.1452984636949756,730026.3474077865,0.059892990489866016,20230508160245,1,730025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,740000,740.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,2336,850,4021,2.7474255510408074,0.09741165257031749,740026.3369604512,0.07545402621179667,20230508160414,1,740025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,750000,750.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,2311,840,3896,2.757824281333035,0.1872569509486103,750026.3974478366,0.053776448124439206,20230508160541,1,750025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,760000,760.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,2263,778,3836,2.9568249450342634,0.3739940798750699,760026.3529344664,0.03881425452986846,20230508160658,1,760025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,770000,770.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,2197,738,3707,2.9875233690783594,0.2568529457661334,770026.4107378997,0.06461484268545649,20230508160838,1,770025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,780000,780.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,2217,779,3705,2.8602677992325978,0.2878671730406024,780026.332464559,0.10119952165412341,20230508161019,1,780025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,790000,790.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,2069,735,3508,2.8200823095057204,0.11492636093997259,790026.3204197341,0.06198030394391015,20230508161153,1,790025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,800000,800.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,2058,731,3473,2.823584921702323,0.19042486082548918,800026.4153045276,0.0686344068197602,20230508161337,1,800025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,810000,810.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,2116,686,3489,3.096583355041953,0.26688417357614524,810026.4228334215,0.14090726504557022,20230508161536,1,810025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,820000,820.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,2075,675,3444,3.082243716678176,0.1872163377403764,820026.4047949098,0.03887228343688482,20230508161752,1,820025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,830000,830.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,1936,677,3239,2.858412523898962,0.07081012734379659,830026.3419649531,0.05476402656497244,20230508162002,1,830025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,840000,840.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,1991,688,3341,2.922190993553978,0.2959200033041831,840026.3666850139,0.08293721970418029,20230508162128,1,840025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,850000,850.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,1892,580,3093,3.2747446586404565,0.20508674827089057,850026.3444005046,0.12036601939551275,20230508162243,1,850025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,860000,860.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,1774,638,3062,2.8030259075435517,0.22216648840884104,860026.4507890765,0.12331884268485369,20230508162404,1,860025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,870000,870.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,1816,625,3076,2.9174053666655615,0.2566439044336566,870026.3575627,0.050828490388700465,20230508162535,1,870025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,880000,880.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,1817,616,3009,2.95362880763052,0.1096565460981368,880026.403993899,0.10468162711640165,20230508162702,1,880025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,890000,890.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,1798,598,2985,3.0294858343163424,0.31117263153949926,890026.400647816,0.06812890511652736,20230508162830,1,890025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,900000,900.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,1675,606,2869,2.7704506328135436,0.13742290593703663,900026.3795555435,0.08705424892689115,20230508162933,1,900025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,910000,910.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,1721,538,2784,3.22090098999843,0.2179094976334306,910026.39444993,0.12102018549026854,20230508163046,1,910025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,920000,920.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,1655,616,2841,2.7171497469252297,0.3035088131342584,920026.4153445596,0.13373675766559934,20230508163152,1,920025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,930000,930.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,1638,546,2746,3.008371093279356,0.1879598544486708,930026.376160409,0.11000905027246649,20230508163319,1,930025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,940000,940.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,1640,572,2747,2.8780190722102588,0.22813939391033405,940026.3715995953,0.04512554626935719,20230508163446,1,940025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,950000,950.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,1502,504,2470,2.9932219075456077,0.29376153812733796,950026.3897546858,0.07432077781559956,20230508163609,1,950025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,960000,960.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,1544,531,2534,2.9261332227190966,0.22898495504861674,960026.3092881106,0.12211456347153397,20230508163729,1,960025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,970000,970.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,1535,514,2524,3.014796403040827,0.31532730614807264,970026.4117740712,0.07409492602903775,20230508163852,1,970025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,980000,980.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,1467,504,2468,2.925731088393378,0.2353725947478056,980026.5072046584,0.04081046602688749,20230508164010,1,980025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,990000,990.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,1442,482,2420,3.007356108736748,0.3065841022501983,990026.3889299969,0.11315058640032102,20230508164129,1,990025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,1000000,1000.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,1431,487,2368,2.983958711906547,0.42466216060414347,1000026.4637782931,0.052814714596466486,20230508164257,1,1000025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,10000,10.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,6774,4023,13129,1.6842210986377062,0.060204022006487806,10026.360952236097,0.026233890432612265,20230508164400,1,10025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,20000,20.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,7682,3868,14194,1.9886999403074974,0.08052543422584449,20026.359859277873,0.03364991468962054,20230508164403,1,20025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,30000,30.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,8257,3667,14787,2.2545192287427893,0.10487989276855056,30026.380307238276,0.03257978069236768,20230508164406,1,30025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,40000,40.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,8784,3366,15017,2.6105794449122346,0.05515802087735665,40026.375739488445,0.02081650723883614,20230508164410,1,40025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,50000,50.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,8674,3218,14877,2.699543822879471,0.11649277831891042,50026.40092263692,0.025358553930972978,20230508164413,1,50025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,60000,60.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,8654,3203,14944,2.7058782677945588,0.1219753698729641,60026.36043369891,0.050034272987130195,20230508164417,1,60025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,70000,70.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,8690,3127,14783,2.779988410856084,0.06297001879933195,70026.35839303862,0.03904560918251021,20230508164420,1,70025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,80000,80.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,8580,2986,14490,2.873681619982251,0.06930640531468905,80026.40514882348,0.03667954382914423,20230508164425,1,80025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,90000,90.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,8558,2911,14366,2.941556458390898,0.09816616873440173,90026.38883988975,0.03778612670975564,20230508164429,1,90025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,100000,100.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,8442,2844,14148,2.979394742754998,0.1872570015723946,100026.40614859229,0.02238849035612365,20230508164434,1,100025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,110000,110.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,8283,2814,13864,2.9467671502976165,0.12936778769839263,110026.36180485119,0.022378835057325543,20230508164438,1,110025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,120000,120.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,8100,2863,13686,2.831897841510163,0.1178128862802829,120026.38985446797,0.029379464317214107,20230508164442,1,120025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,130000,130.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,7989,2768,13437,2.8877669187748984,0.09978250847877786,130026.37441851405,0.02621924396866708,20230508164446,1,130025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,140000,140.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,7782,2713,13204,2.876627947516234,0.18006598561598272,140026.37838532988,0.053917091180065164,20230508164451,1,140025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,150000,150.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,7494,2572,12740,2.9141399317763708,0.05627246321704801,150026.3896057732,0.037386109658484074,20230508164455,1,150025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,160000,160.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,7551,2550,12609,2.96264620620554,0.05671377221529855,160026.393962777,0.04078050703895981,20230508164500,1,160025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,170000,170.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,7169,2521,12188,2.8539287266308873,0.18399966644110627,170026.39807541785,0.028565560947311733,20230508164505,1,170025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,180000,180.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,7252,2500,12126,2.9041402906109246,0.11620768153778849,180026.36502636306,0.03312843470532536,20230508164510,1,180025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,190000,190.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,6980,2448,11951,2.8661561055184905,0.23902721455181414,190026.3846162804,0.028460023900310123,20230508164515,1,190025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,200000,200.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,6758,2306,11522,2.9425488664743,0.19566782620524215,200026.36177624538,0.04497348279019812,20230508164519,1,200025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,210000,210.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,6820,2296,11453,2.9723403823128103,0.07557902877881265,210026.3618542638,0.033496934466391265,20230508164524,1,210025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,220000,220.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,6620,2228,11053,2.9888304507839356,0.2729295802571925,220026.3684560166,0.04857059679004365,20230508164530,1,220025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,230000,230.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,6783,2220,11233,3.058129494207095,0.08530717925401039,230026.39267916084,0.04669930168887288,20230508164534,1,230025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,240000,240.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,6300,2184,10724,2.8907344057949937,0.1518400244898755,240026.4343412499,0.016447472072797537,20230508164540,1,240025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,250000,250.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,6198,2115,10503,2.9340448627985216,0.10930035984756947,250026.3612764814,0.031838240460994156,20230508164545,1,250025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,260000,260.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,6183,2058,10342,3.00546471816822,0.07523616918264739,260026.34242216055,0.02154259935624833,20230508164551,1,260025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,270000,270.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,6013,2006,10032,3.0182185955525123,0.26737240071408447,270026.3940065362,0.07836645733774848,20230508164556,1,270025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,280000,280.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,5805,2094,9898,2.775744147262948,0.11998227330070071,280026.34579730756,0.04290346316795863,20230508164601,1,280025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,290000,290.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,5797,1898,9693,3.0634862433172576,0.16410837588077853,290026.3916153045,0.04285224370492846,20230508164607,1,290025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,300000,300.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,5590,1852,9312,3.0280175966931124,0.16433249502959713,300026.3598510263,0.01728650885837704,20230508164612,1,300025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,310000,310.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,5464,1919,9229,2.8489537960353184,0.10403344139889077,310026.3468317052,0.051536490471767206,20230508164618,1,310025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,320000,320.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,5503,1880,9251,2.9297706554100214,0.13702730497950905,320026.3464662946,0.047736160391821394,20230508164624,1,320025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,330000,330.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,5330,1850,8965,2.885282392959739,0.13598274886048042,330026.41552298225,0.04935426587731119,20230508164629,1,330025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,340000,340.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,5325,1766,8844,3.0256705299174613,0.21567512557611437,340026.4354600026,0.014096815762125917,20230508164634,1,340025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,350000,350.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,5223,1776,8720,2.948293218203921,0.16434431459527368,350026.3712811086,0.04138858308892018,20230508164640,1,350025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,360000,360.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,5036,1747,8586,2.885324528408564,0.09830641384283884,360026.3263064509,0.061041557787109076,20230508164646,1,360025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,370000,370.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,4827,1653,8195,2.9257542146825215,0.11342299915687383,370026.4283648302,0.03880401478667436,20230508164652,1,370025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,380000,380.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,4960,1622,8245,3.07074513872196,0.23115655755237083,380026.41298578307,0.07455117813798622,20230508164658,1,380025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,390000,390.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,4658,1535,7864,3.038416256998037,0.10538527602441655,390026.36981008283,0.024866817795606604,20230508164706,1,390025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,400000,400.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,4714,1551,7781,3.0547688416592607,0.2332615698823479,400026.3810907675,0.07238336270831425,20230508164712,1,400025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,410000,410.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,4480,1546,7611,2.906094858790593,0.1913809686819204,410026.34936084587,0.01622244434579618,20230508164718,1,410025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,420000,420.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,4401,1577,7580,2.792047777696225,0.0984291928944084,420026.3985400239,0.020267872220961495,20230508164725,1,420025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,78539.81633974482,25000.0,430000,430.0,5,<function gentle_check at 0x0000017486E20E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,4391,1504,7369,2.92990411758262,0.1924380100575798,430026.4191587721,0.04711686780761707,20230508164732,1,430025
