molecule,num_molecules,rotational_diffusion_time_ns,rotational_diffusion_time_ns_unpied,collection_time_point_ns,collection_time_point_us,repetitions,excitation_scheme,singlet_polarization,singlet_intensity,crescent_polarization,crescent_intensity,trigger_polarization,trigger_intensity,num_x,num_y,total_num,ratio_xy_mean,ratio_xy_std,calculated_lifetime_mean,calculated_lifetime_std,datetime,trigger_number,collection_start_time
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,110000,110.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,16489,5854,27940,2.8196808611077913,0.10412322104925255,110026.37403924507,0.044584776889903366,20230508173549,1,110025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,120000,120.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,16330,5573,27372,2.9342297068562724,0.11505847062646209,120026.37035217155,0.02617975205954387,20230508173640,1,120025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,130000,130.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,16054,5425,26966,2.9665193248670745,0.16980523064245964,130026.39347089271,0.043050940192852806,20230508173738,1,130025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,140000,140.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,15397,5373,26024,2.868656264791455,0.1316407287377286,140026.38762578074,0.04064729121967297,20230508173837,1,140025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,150000,150.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,15384,5252,25832,2.932897188189254,0.11609117443095521,150026.37620469613,0.03119269555144273,20230508173943,1,150025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,160000,160.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,14975,5160,25196,2.905748822258998,0.09978760369755285,160026.3746327322,0.04080223671568647,20230508174103,1,160025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,170000,170.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,14735,5120,24942,2.882843679696103,0.13149346671680953,170026.37518916762,0.05606581346360411,20230508174227,1,170025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,180000,180.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,14259,4854,24007,2.946040347141977,0.17538903721149546,180026.3651211394,0.03683248301328327,20230508174346,1,180025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,190000,190.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,14124,4930,23973,2.867656363325383,0.10885225725353523,190026.35511567275,0.031361817359937004,20230508174518,1,190025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,200000,200.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,13619,4754,23117,2.8724178462468286,0.19142521505821797,200026.35877769729,0.02892339015813177,20230508174637,1,200025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,210000,210.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,13569,4619,22822,2.940669941110245,0.12158112578876991,210026.37005164367,0.058038945718735795,20230508174805,1,210025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,220000,220.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,13137,4686,22328,2.809266368258405,0.16093246404950728,220026.3902160051,0.0302163147506777,20230508174937,1,220025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,230000,230.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,13054,4625,22106,2.8302948891500774,0.18652580271562955,230026.35701847365,0.05285152721878802,20230508175114,1,230025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,240000,240.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,12826,4335,21575,2.9645303666034812,0.1609994140715646,240026.36524107447,0.03886215396380496,20230508175240,1,240025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,250000,250.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,12441,4467,21112,2.7948822585290776,0.1871919167511992,250026.3563604181,0.04198153005209234,20230508175420,1,250025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,260000,260.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,12247,4179,20552,2.9437560053813634,0.22247341739855303,260026.37578782244,0.03914481409658281,20230508175604,1,260025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,270000,270.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,12304,4000,20398,3.0883118417145385,0.2191026541899654,270026.39259684965,0.03937116170391439,20230508175722,1,270025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,280000,280.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,11782,4106,19899,2.873927878443432,0.11472471307681305,280026.36621981376,0.05150963802259335,20230508175834,1,280025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,290000,290.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,11602,3922,19459,2.9637041584086967,0.1700076470437286,290026.3862264773,0.05472056881393133,20230508180043,1,290025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,300000,300.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,11382,3791,19008,3.0117760876645265,0.19297740824267925,300026.3691901824,0.04396984320677993,20230508180224,1,300025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,310000,310.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10899,3790,18621,2.886998961540517,0.22825441073255387,310026.3838305621,0.0521819204474401,20230508180400,1,310025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,320000,320.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10759,3697,18173,2.9178012372042197,0.17465982070143254,320026.4157405106,0.04944121937733062,20230508180547,1,320025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,330000,330.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10592,3633,17865,2.9272594606979885,0.1800374453617663,330026.3942091108,0.04449562043289216,20230508180723,1,330025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,340000,340.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10548,3591,17734,2.9438126206507182,0.18987675940292023,340026.38411218923,0.04784899097398471,20230508180900,1,340025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,350000,350.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10267,3463,17248,2.9751375585069555,0.19299666534000737,350026.3821623853,0.023526077793301924,20230508181034,1,350025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,360000,360.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10043,3418,16869,2.95041113922833,0.19215613786175845,360026.3493967275,0.0518243250802155,20230508181208,1,360025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,370000,370.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,9817,3362,16538,2.9240806682259364,0.12489142587392432,370026.413003501,0.07077105205961903,20230508181336,1,370025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,380000,380.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,9648,3331,16266,2.9035050138193914,0.18196466772171346,380026.38695264695,0.06254518223256966,20230508181515,1,380025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,390000,390.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,9377,3079,15641,3.0510225463476033,0.16257562082630683,390026.3487412784,0.044148723841852505,20230508181755,1,390025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,400000,400.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,9101,3171,15491,2.8722193554148463,0.12483444642170821,400026.41449735954,0.05506395698444006,20230508182031,1,400025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,410000,410.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,9057,3096,15253,2.9338339401743214,0.20070062310958275,410026.3632082384,0.07231446040396343,20230508182312,1,410025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,420000,420.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,8882,3084,14994,2.8832112282816165,0.11402817382550444,420026.34387365915,0.05065033088733196,20230508182631,1,420025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,430000,430.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,8618,2983,14529,2.894057527016231,0.15878013189636048,430026.4244323006,0.06487267659553593,20230508182938,1,430025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,440000,440.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,8471,3021,14386,2.809373701405719,0.15818696698055126,440026.3564295996,0.07184260085143444,20230508183207,1,440025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,450000,450.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,8288,2956,14155,2.8136970913890025,0.18572817333165972,450026.3419288463,0.057044274695403206,20230508183428,1,450025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,460000,460.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,8275,2759,13831,3.0081850226492386,0.18983453317441631,460026.37096172525,0.053158916388197044,20230508183622,1,460025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,470000,470.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,7995,2724,13440,2.947491329161438,0.21320309540257226,470026.40801737754,0.06158449100660738,20230508183740,1,470025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,480000,480.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,7947,2679,13413,2.9688905668138283,0.16698714250920665,480026.3764768007,0.06664869974607607,20230508184029,1,480025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,490000,490.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,7801,2678,13104,2.9190219841039253,0.1849938903164183,490026.3509736835,0.05471477014185061,20230508184324,1,490025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,500000,500.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,7612,2523,12681,3.029300897245414,0.20616663598458557,500026.36318798864,0.07316772057846001,20230508184715,1,500025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,510000,510.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,7508,2503,12621,3.014234823791777,0.20749426277048358,510026.40121886984,0.0536833244026813,20230508185027,1,510025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,520000,520.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,7300,2481,12215,2.9599367381594153,0.24526765722402097,520026.36454317754,0.03371821574352147,20230508185304,1,520025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,530000,530.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,7087,2456,11969,2.897406190732776,0.18718355511664206,530026.365890569,0.03861460525287073,20230508185454,1,530025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,540000,540.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,7082,2470,11973,2.8740819827046464,0.1720269914339141,540026.370580299,0.0478505643892668,20230508185723,1,540025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,550000,550.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,6837,2344,11517,2.930635516765552,0.23874211849722743,550026.3912016968,0.05839774913704183,20230508190015,1,550025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,560000,560.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,6892,2347,11546,2.9396636164082817,0.1374560590617202,560026.4198349484,0.06120059704759981,20230508190224,1,560025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,570000,570.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,6565,2254,11047,2.9289895586460366,0.2545957175456323,570026.3773124691,0.058414922180008155,20230508190422,1,570025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,580000,580.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,6368,2209,10759,2.890622370681888,0.18974746451361574,580026.3775473705,0.07955014540044805,20230508190622,1,580025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,590000,590.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,6329,2184,10645,2.9093377894106416,0.22181109396407958,590026.3509720734,0.08119503244891525,20230508190838,1,590025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,600000,600.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,6212,2171,10451,2.8722461112395807,0.19787212051959385,600026.3847383565,0.08064067861166957,20230508191011,1,600025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,610000,610.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,6023,2101,10183,2.885545444204174,0.26310576491426935,610026.3865815735,0.06350211048977428,20230508191209,1,610025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,620000,620.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,5960,1910,9823,3.1399256505950013,0.27858444766449947,620026.3809175927,0.06347411740247774,20230508191351,1,620025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,630000,630.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,5825,1924,9795,3.0463243785103176,0.25588152985387863,630026.3834576041,0.08070378837275374,20230508191605,1,630025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,640000,640.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,5762,2018,9830,2.8751502335319947,0.2708789851128731,640026.3669110684,0.07253359235117024,20230508191905,1,640025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,650000,650.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,5589,1881,9382,2.9960511660961284,0.276790388464966,650026.3766106892,0.07165335193665381,20230508192241,1,650025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,660000,660.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,5556,1841,9294,3.022146086212989,0.14309030420465546,660026.3542150758,0.056202263715452574,20230508192616,1,660025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,670000,670.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,5604,1804,9293,3.118586926580008,0.23887634453888362,670026.3991273313,0.06400166107846116,20230508192930,1,670025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,680000,680.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,5269,1855,8926,2.85290222750184,0.2000307014008088,680026.379037568,0.0545034108260327,20230508193226,1,680025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,690000,690.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,5129,1880,8741,2.7450046151160086,0.22939938533117893,690026.3861204982,0.08697867121723164,20230508193519,1,690025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,700000,700.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,5004,1725,8503,2.9094383359400995,0.1766581223021767,700026.4077670428,0.06190239762961141,20230508193800,1,700025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,710000,710.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,4839,1737,8293,2.7980304388306267,0.22320099246238484,710026.3705879084,0.09871247965205686,20230508194225,1,710025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,720000,720.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,4808,1691,8229,2.8542498255058426,0.22315104400561192,720026.3810594387,0.08499288570875364,20230508194615,1,720025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,730000,730.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,4769,1590,7987,3.0131997272456554,0.21971889939642775,730026.3455906519,0.07341796781532586,20230508194824,1,730025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,740000,740.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,4603,1610,7852,2.868780661672546,0.23366634043006637,740026.316149097,0.050801809055211256,20230508195026,1,740025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,750000,750.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,4523,1567,7662,2.9138779141274007,0.3365817383102191,750026.4063116149,0.06213059004304817,20230508195229,1,750025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,7853.981633974483,2500.0,760000,760.0,10,<function gentle_check at 0x000001BF159F0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,4589,1483,7634,3.1054850381160195,0.2426280583139046,760026.3919597116,0.07476686219395523,20230508195512,1,760025
