molecule,num_molecules,rotational_diffusion_time_ns,rotational_diffusion_time_ns_unpied,collection_time_point_ns,collection_time_point_us,repetitions,excitation_scheme,singlet_polarization,singlet_intensity,crescent_polarization,crescent_intensity,trigger_polarization,trigger_intensity,num_x,num_y,ratio_xy_mean,ratio_xy_std,datetime,trigger_number,collection_start_time
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,260000,260.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,75,17,7.271428571428572,5.006607878492143,20230425144046,1,260025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,270000,270.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,68,23,5.470000000000001,5.4379571327639,20230425144058,1,270025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,280000,280.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,51,22,2.3899999999999997,0.6822023160324217,20230425144113,1,280025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,290000,290.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,56,18,3.2166666666666663,0.8038103701191662,20230425144128,1,290025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,300000,300.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,74,16,5.053333333333334,1.4430831191892202,20230425144143,1,300025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,310000,310.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,35,25,1.6047619047619048,0.8024339391858807,20230425144159,1,310025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,320000,320.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,47,21,2.41,0.976933979345585,20230425144215,1,320025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,330000,330.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,48,19,2.92,1.3673331708109768,20230425144232,1,330025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,340000,340.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,32,23,1.8857142857142857,1.1646143269822182,20230425144251,1,340025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,350000,350.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,43,20,2.3333333333333335,0.8390470785361214,20230425144309,1,350025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,360000,360.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,47,10,5.4,2.437211521390788,20230425144328,1,360025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,370000,370.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,48,19,2.6100000000000003,0.6267730406171316,20230425144347,1,370025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,380000,380.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,66,24,2.85,0.6899275324264136,20230425144408,1,380025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,390000,390.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,70,23,3.825,2.0149441679609885,20230425144428,1,390025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,400000,400.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,58,11,3.4333333333333327,2.0618222792256153,20230425144444,1,400025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,410000,410.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,47,15,3.85,1.7507141400011597,20230425144505,1,410025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,420000,420.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,65,11,7.4,4.409081537009721,20230425144535,1,420025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,430000,430.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,60,9,4.9,3.97994974842648,20230425144602,1,430025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,440000,440.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,27,13,2.8666666666666663,2.1664102412362563,20230425144632,1,440025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,450000,450.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,45,14,4.083333333333334,2.5265259415516264,20230425144703,1,450025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,460000,460.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,31,23,1.7966666666666669,1.4196400169683079,20230425144731,1,460025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,470000,470.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,40,15,3.900000000000001,3.5708697975578882,20230425144801,1,470025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,480000,480.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,25,11,2.833333333333333,1.7256238807393047,20230425144822,1,480025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,490000,490.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,52,19,3.1966666666666668,1.7326408873290633,20230425144841,1,490025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,500000,500.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,40,9,3.6,2.9899832775452104,20230425144902,1,500025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,510000,510.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,23,4,0.9,1.1135528725660044,20230425144925,1,510025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,520000,520.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,41,16,3.883333333333333,2.8025781781146524,20230425144947,1,520025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,530000,530.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,34,12,3.0333333333333337,1.0974718422102885,20230425145009,1,530025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,540000,540.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,32,12,3.4,2.33238075793812,20230425145033,1,540025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,550000,550.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,18,12,1.8,0.9273618495495705,20230425145057,1,550025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,560000,560.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,33,14,1.3833333333333333,0.7102425250887505,20230425145120,1,560025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,570000,570.0,5,<function gentle_check at 0x000001B89D084E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,55,18,3.2,0.7483314773547881,20230425145146,1,570025
