molecule,num_molecules,rotational_diffusion_time_ns,rotational_diffusion_time_ns_unpied,collection_time_point_ns,collection_time_point_us,repetitions,excitation_scheme,singlet_polarization,singlet_intensity,crescent_polarization,crescent_intensity,trigger_polarization,trigger_intensity,num_x,num_y,ratio_xy_mean,ratio_xy_std,datetime,trigger_number,collection_start_time
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,280000,280.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,35,14,4.196666666666667,3.1275194288409747,20230425144232,1,280025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,290000,290.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,37,6,4.2,2.7129319932501073,20230425144241,1,290025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,300000,300.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,62,25,3.086666666666667,1.9740088933718385,20230425144250,1,300025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,310000,310.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,24,7,3.35,2.467792535850613,20230425144258,1,310025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,320000,320.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,35,9,5.2666666666666675,2.711293254355034,20230425144307,1,320025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,330000,330.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,41,10,5.55,2.951270912674741,20230425144317,1,330025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,340000,340.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,41,10,4.6,1.8275666882497066,20230425144329,1,340025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,350000,350.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,26,9,4.133333333333334,2.3814094799322336,20230425144340,1,350025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,360000,360.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,17,5,2.1,1.2,20230425144351,1,360025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,370000,370.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,47,16,3.1333333333333333,0.9640769909319714,20230425144402,1,370025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,380000,380.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,44,7,4.5,3.22490309931942,20230425144414,1,380025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,390000,390.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,40,20,2.2,0.8828615092099351,20230425144425,1,390025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,400000,400.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,24,15,1.8166666666666669,0.7859884081701064,20230425144436,1,400025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,410000,410.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,27,8,4.0,2.1213203435596424,20230425144447,1,410025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,420000,420.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,22,16,1.61,0.8052328855678959,20230425144500,1,420025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,430000,430.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,34,17,3.166666666666667,2.5663419708041855,20230425144517,1,430025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,440000,440.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,28,24,1.330952380952381,0.5433790306729334,20230425144532,1,440025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,450000,450.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,24,9,2.2,1.7204650534085253,20230425144548,1,450025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,460000,460.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,26,8,3.0,2.5298221281347035,20230425144605,1,460025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,470000,470.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,50,17,3.2833333333333328,1.4734690736866896,20230425144622,1,470025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,480000,480.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,35,6,3.15,3.576310948449533,20230425144639,1,480025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,490000,490.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,16,4,1.6,1.624807680927192,20230425144658,1,490025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,500000,500.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,34,10,4.0,2.121320343559643,20230425144716,1,500025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,510000,510.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,21,6,3.9,1.5620499351813308,20230425144731,1,510025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,520000,520.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,15,2,0.1,0.2,20230425144749,1,520025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,530000,530.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,49,16,3.3666666666666663,1.414802695313614,20230425144803,1,530025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,540000,540.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,25,9,1.7333333333333336,0.9752492558885196,20230425144817,1,540025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,550000,550.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,9,3,1.0,0.8944271909999159,20230425144830,1,550025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,560000,560.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,25,11,2.833333333333333,1.7256238807393047,20230425144840,1,560025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,570000,570.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,20,5,2.7,1.7204650534085253,20230425144852,1,570025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,580000,580.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,16,7,0.8125,1.2670709332945809,20230425144906,1,580025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,590000,590.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,27,7,2.4,1.3564659966250538,20230425144917,1,590025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,600000,600.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,9,4,0.9,1.1135528725660044,20230425144928,1,600025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,610000,610.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,22,8,2.3999999999999995,2.1643577440997235,20230425144941,1,610025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,620000,620.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,19,10,2.7,1.898537448786419,20230425144954,1,620025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,630000,630.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,24,3,2.8,2.3151673805580453,20230425145007,1,630025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,640000,640.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,15,2,1.0,1.2649110640673518,20230425145019,1,640025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,650000,650.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,12,3,0.5,0.7745966692414834,20230425145030,1,650025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,660000,660.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,12,5,1.7,1.2489995996796797,20230425145045,1,660025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,670000,670.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,17,10,2.1333333333333337,1.4959203781544583,20230425145100,1,670025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,680000,680.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,20,1,0.8,1.6000000000000003,20230425145114,1,680025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,690000,690.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,19,7,3.1,1.1135528725660044,20230425145128,1,690025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,700000,700.0,5,<function gentle_check at 0x000002B75FDB4E50>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,26,5,3.6,2.4166091947189146,20230425145142,1,700025
