molecule,num_molecules,rotational_diffusion_time_ns,rotational_diffusion_time_ns_unpied,collection_time_point_ns,collection_time_point_us,repetitions,excitation_scheme,singlet_polarization,singlet_intensity,crescent_polarization,crescent_intensity,trigger_polarization,trigger_intensity,num_x,num_y,total_num,ratio_xy_mean,ratio_xy_std,calculated_lifetime_mean,calculated_lifetime_std,datetime,trigger_number,collection_start_time
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,22773.40514587241,7249.0,480000,480.0,5,<function gentle_check at 0x0000029015310E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,3970,1343,6669,2.9628845685837093,0.15980268349371066,480026.4061090786,0.09704282245910356,20230508153738,1,480025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,22773.40514587241,7249.0,490000,490.0,5,<function gentle_check at 0x0000029015310E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,3912,1345,6608,2.915544993726851,0.17976236292209233,490026.35624059767,0.021374007397221857,20230508153801,1,490025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,22773.40514587241,7249.0,500000,500.0,5,<function gentle_check at 0x0000029015310E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,3741,1236,6247,3.035817831411574,0.1764102694820355,500026.35204240575,0.06084676760248359,20230508153824,1,500025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,22773.40514587241,7249.0,510000,510.0,5,<function gentle_check at 0x0000029015310E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,3617,1197,6079,3.031376384234865,0.21869873214724314,510026.3793782873,0.04959590028693396,20230508153847,1,510025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,22773.40514587241,7249.0,520000,520.0,5,<function gentle_check at 0x0000029015310E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,3691,1301,6186,2.8388920791930365,0.11723263468505357,520026.3767547904,0.0643929164284196,20230508153910,1,520025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,22773.40514587241,7249.0,530000,530.0,5,<function gentle_check at 0x0000029015310E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,3592,1239,6005,2.9053155007936544,0.17291669710915306,530026.4023221674,0.047761777340944236,20230508153933,1,530025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,22773.40514587241,7249.0,540000,540.0,5,<function gentle_check at 0x0000029015310E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,3459,1191,5849,2.926255218535148,0.31663544536532656,540026.3994899376,0.055286684241212025,20230508153957,1,540025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,22773.40514587241,7249.0,550000,550.0,5,<function gentle_check at 0x0000029015310E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,3432,1202,5785,2.8583089319208996,0.19184210267885474,550026.393050147,0.06634013808088257,20230508154021,1,550025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,22773.40514587241,7249.0,560000,560.0,5,<function gentle_check at 0x0000029015310E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,3411,1145,5661,3.0067587557816173,0.313732009239797,560026.3769969782,0.07963958779297778,20230508154045,1,560025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,22773.40514587241,7249.0,570000,570.0,5,<function gentle_check at 0x0000029015310E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,3372,1139,5650,2.9717703338322172,0.19552959548560742,570026.4077120556,0.10352741894876948,20230508154110,1,570025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,22773.40514587241,7249.0,580000,580.0,5,<function gentle_check at 0x0000029015310E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,3141,1086,5361,2.906130547034988,0.2532512913393822,580026.3786286244,0.07008495119942487,20230508154134,1,580025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,22773.40514587241,7249.0,590000,590.0,5,<function gentle_check at 0x0000029015310E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,3122,1117,5313,2.809826769813831,0.20152484971951104,590026.3456669145,0.027906154156920562,20230508154156,1,590025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,22773.40514587241,7249.0,600000,600.0,5,<function gentle_check at 0x0000029015310E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,3103,1059,5267,2.9475343968545014,0.2547662946157082,600026.3463446901,0.08276709169364592,20230508154212,1,600025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,22773.40514587241,7249.0,610000,610.0,5,<function gentle_check at 0x0000029015310E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,3044,991,5092,3.083745165651005,0.20260833327055594,610026.397894065,0.08509509115015354,20230508154230,1,610025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,22773.40514587241,7249.0,620000,620.0,5,<function gentle_check at 0x0000029015310E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,2943,1060,5002,2.7996907316664355,0.27547951429013434,620026.3980354671,0.06488260188092602,20230508154246,1,620025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,22773.40514587241,7249.0,630000,630.0,5,<function gentle_check at 0x0000029015310E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,2883,995,4945,2.9025135591754045,0.16784753616607961,630026.3580625318,0.04685234971874502,20230508154303,1,630025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,22773.40514587241,7249.0,640000,640.0,5,<function gentle_check at 0x0000029015310E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,2924,888,4812,3.3001489560066704,0.2325561055367903,640026.4043726131,0.039593017396284375,20230508154321,1,640025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,22773.40514587241,7249.0,650000,650.0,5,<function gentle_check at 0x0000029015310E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,2798,966,4689,2.9092569181733934,0.23395394200790728,650026.3650872074,0.046961283584980223,20230508154339,1,650025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,22773.40514587241,7249.0,660000,660.0,5,<function gentle_check at 0x0000029015310E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,2766,965,4621,2.888210974939484,0.28084688609114655,660026.3756276648,0.05490617655226437,20230508154357,1,660025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,22773.40514587241,7249.0,670000,670.0,5,<function gentle_check at 0x0000029015310E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,2673,934,4584,2.8630734161699416,0.14331708734528356,670026.4315131757,0.0732182869981392,20230508154415,1,670025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,22773.40514587241,7249.0,680000,680.0,5,<function gentle_check at 0x0000029015310E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,2637,883,4381,2.986056975471952,0.05974536400902628,680026.3755958618,0.06277708088446766,20230508154433,1,680025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,22773.40514587241,7249.0,690000,690.0,5,<function gentle_check at 0x0000029015310E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,2525,870,4295,2.911224292024017,0.18738873445063983,690026.3910850122,0.036807049438510236,20230508154451,1,690025
