molecule,num_molecules,rotational_diffusion_time_ns,rotational_diffusion_time_ns_unpied,collection_time_point_ns,collection_time_point_us,repetitions,excitation_scheme,singlet_polarization,singlet_intensity,crescent_polarization,crescent_intensity,trigger_polarization,trigger_intensity,num_x,num_y,total_num,ratio_xy_mean,ratio_xy_std,calculated_lifetime_mean,calculated_lifetime_std,datetime,trigger_number,collection_start_time
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,550,0.55,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,9547,3611,16469,2.644651278096453,0.06225538349063438,576.3791534201277,0.04002083081489513,20230508152718,1,575
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,600,0.6,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,9730,3628,16865,2.68635737854678,0.14281415730325747,626.3533437735513,0.037098920057766625,20230508152720,1,625
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,650,0.65,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,9855,3625,17009,2.7322657272102373,0.2281356430731055,676.3695782047915,0.03337434859320903,20230508152723,1,675
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,700,0.7,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10012,3651,17059,2.743194559305083,0.055693966050715485,726.4066962511089,0.057143386595269366,20230508152725,1,725
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,750,0.75,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10085,3659,17207,2.758739668367482,0.09793364602870977,776.3633532534557,0.03408207421186071,20230508152728,1,775
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,800,0.8,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,9967,3596,17078,2.7736252711972025,0.0864713554434887,826.3698242619319,0.04322188526446666,20230508152730,1,825
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,850,0.85,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,9952,3635,17043,2.7435761490709334,0.1506073172803183,876.3671563993045,0.02719763505425488,20230508152733,1,875
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,900,0.9,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10031,3495,17008,2.8725200000873725,0.09258193061396564,926.4082265447821,0.03651023899896789,20230508152736,1,925
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,950,0.95,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10165,3546,17225,2.8703260570279765,0.10658803954985865,976.3883778916949,0.031676880238665425,20230508152739,1,975
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,1000,1.0,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10163,3662,17308,2.7774359113028595,0.08958231032402271,1026.3733443728124,0.037143064443890816,20230508152742,1,1025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,1050,1.05,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10144,3552,17294,2.862265729500546,0.1594480032216309,1076.3854033088187,0.05139368542267164,20230508152744,1,1075
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,1100,1.1,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10340,3553,17410,2.9112772074708326,0.0706798694523515,1126.3657023249075,0.02884346064262338,20230508152749,1,1125
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,1150,1.15,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10108,3583,17123,2.823373887960292,0.09057411195601262,1176.3956143869163,0.028950018796174447,20230508152753,1,1175
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,1200,1.2,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10323,3543,17337,2.916839598404084,0.1098685738856596,1226.3810046883088,0.037439632442248745,20230508152757,1,1225
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,1250,1.25,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10261,3529,17343,2.909276272687704,0.09795179589560968,1276.3971745530584,0.03476840451398532,20230508152801,1,1275
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,1300,1.3,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10250,3591,17465,2.856035876155734,0.13069859455153837,1326.3809234711175,0.043097422536178424,20230508152805,1,1325
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,1350,1.35,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10151,3556,17210,2.855375036472267,0.06527581925237048,1376.398124823487,0.04123361910645822,20230508152810,1,1375
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,1400,1.4,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10184,3513,17147,2.9057092654169714,0.13936524130076614,1426.3856839990924,0.025473034743094022,20230508152814,1,1425
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,1450,1.45,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10301,3609,17393,2.8563313102966768,0.10911825208389249,1476.39160997834,0.020515651610756983,20230508152820,1,1475
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,1500,1.5,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10211,3510,17317,2.9178133432181355,0.1757757552478101,1526.3554237631379,0.01985791745924855,20230508152826,1,1525
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,1550,1.55,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10294,3645,17515,2.8247780333017416,0.06706636444186327,1576.3500771874603,0.024128397515698875,20230508152831,1,1575
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,1600,1.6,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10135,3602,17353,2.8144151881680526,0.07823611312659322,1626.3741735414396,0.037178924227102304,20230508152836,1,1625
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,1650,1.65,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10315,3550,17338,2.914825536527458,0.16496989171323503,1676.3892153028337,0.030037983901575707,20230508152841,1,1675
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,1700,1.7,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10346,3490,17398,2.9663071362146476,0.11386421537836557,1726.3700581452044,0.010234789832777874,20230508152847,1,1725
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,1750,1.75,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10266,3453,17236,2.976850536121835,0.10594965628396998,1776.3920363148743,0.02181398318044904,20230508152852,1,1775
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,1800,1.8,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10105,3617,17225,2.794496797221322,0.10492805011833027,1826.3998778659322,0.030981118583820563,20230508152857,1,1825
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,1850,1.85,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10212,3458,17106,2.9587565131244125,0.13768468485097723,1876.3962117710003,0.03918056198277839,20230508152902,1,1875
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,1900,1.9,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10150,3638,17314,2.793939163366725,0.1342223038947327,1926.4310625725986,0.03528470100530748,20230508152908,1,1925
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,1950,1.95,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10177,3635,17266,2.8062627567024148,0.14272461734043226,1976.389297375848,0.041829796934596576,20230508152913,1,1975
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,2000,2.0,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10391,3479,17397,2.9884989306079115,0.09497250861695881,2026.3804792270785,0.03168015711712384,20230508152918,1,2025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,2050,2.05,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10223,3562,17422,2.87339567039283,0.11153688364075613,2076.3889245530345,0.028931572936828093,20230508152924,1,2075
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,2100,2.1,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10209,3592,17257,2.8448619191134306,0.11494228550202819,2126.4097362005996,0.043571209219748726,20230508152929,1,2125
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,2150,2.15,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10239,3555,17328,2.8817690368788407,0.08260989769705018,2176.4119375206287,0.023994003122465704,20230508152934,1,2175
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,2200,2.2,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10198,3531,17320,2.8881066255994763,0.03888231997235881,2226.405484260279,0.041428094314207894,20230508152939,1,2225
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,2250,2.25,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10313,3585,17417,2.880195764724147,0.11200092558457635,2276.381754665811,0.022099824595037145,20230508152945,1,2275
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,2300,2.3,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10242,3558,17305,2.8803317651846987,0.12251781726439076,2326.392549449349,0.04172292413643922,20230508152950,1,2325
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,2350,2.35,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10154,3563,17228,2.8511934547021993,0.11079190240738755,2376.38038674564,0.052772073717765725,20230508152955,1,2375
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,2400,2.4,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10194,3583,17180,2.846558341244865,0.06764983945669174,2426.372675377044,0.020481408467793068,20230508153001,1,2425
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,2450,2.45,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10207,3437,17151,2.9717426122320205,0.07057400353755552,2476.3926689039154,0.026750794976252306,20230508153007,1,2475
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,2500,2.5,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10300,3526,17445,2.9238853777688263,0.09739378781861445,2526.3747947471397,0.054306564715478484,20230508153012,1,2525
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,2550,2.55,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10297,3536,17364,2.9132164880173015,0.059038483183186365,2576.3709909775343,0.033001809893348874,20230508153018,1,2575
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,2600,2.6,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,9873,3499,16936,2.821864732509335,0.05007580393790159,2626.3679069667814,0.022328206820895456,20230508153024,1,2625
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,2650,2.65,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10308,3441,17342,2.9988531293137695,0.12017421366247456,2676.3990167063425,0.016901551904090754,20230508153029,1,2675
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,2700,2.7,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,9974,3520,16958,2.848626448237718,0.2394927254465273,2726.3866655004126,0.0017589976418880481,20230508153034,1,2725
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,2750,2.75,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10087,3576,17231,2.8231763450434935,0.06896617270745317,2776.3860667726394,0.03170199203041346,20230508153039,1,2775
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,2800,2.8,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10197,3615,17397,2.8237903335168983,0.13229503556598557,2826.3769780450466,0.021142912559433992,20230508153045,1,2825
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,2850,2.85,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10342,3649,17485,2.836441944213859,0.07961465690447904,2876.3516893668784,0.026515358041094648,20230508153050,1,2875
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,2900,2.9,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10293,3536,17331,2.9133961215241775,0.08638546862087892,2926.3619954588867,0.022926089857753972,20230508153055,1,2925
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,2950,2.95,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10269,3530,17311,2.9111698464754787,0.10582554691219839,2976.3414771199787,0.03301219852291526,20230508153100,1,2975
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,3000,3.0,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10351,3552,17418,2.9157977237628026,0.07419569745389808,3026.3949799574066,0.013493347770610878,20230508153106,1,3025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,3050,3.05,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10328,3562,17448,2.9054946375342428,0.1471319905332116,3076.3917409812293,0.04182575798856623,20230508153111,1,3075
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,3100,3.1,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10296,3475,17339,2.967036949201602,0.10057002813348109,3126.3592038284924,0.04821326084838588,20230508153116,1,3125
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,3150,3.15,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10018,3446,17020,2.9100025551769164,0.13423466867834813,3176.3960356283583,0.03316272040359599,20230508153121,1,3175
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,3200,3.2,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10300,3441,17280,2.993595014331981,0.08635555769169465,3226.3576753535135,0.031583912006211835,20230508153127,1,3225
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,3250,3.25,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10309,3468,17299,2.9740736621650523,0.07675166300125173,3276.3802111840632,0.0273663139540537,20230508153133,1,3275
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,3300,3.3,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10205,3451,17155,2.9604266013105542,0.10992836520632766,3326.3306590380976,0.032101162530247154,20230508153139,1,3325
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,3350,3.35,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10307,3453,17229,2.9845318192541357,0.0533662020808355,3376.3989397939317,0.05222265669907627,20230508153144,1,3375
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,3400,3.4,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10288,3511,17383,2.9305610337327197,0.06641864707602192,3426.378619255731,0.037021633559623755,20230508153151,1,3425
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,3450,3.45,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10241,3454,17080,2.969901815617516,0.13650535170605857,3476.382891765575,0.03351971827281859,20230508153157,1,3475
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,3500,3.5,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10110,3560,17225,2.84243469452958,0.0993135557948371,3526.3814974261527,0.04984257578396935,20230508153202,1,3525
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,3550,3.55,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10247,3537,17300,2.9060902117158904,0.18662476129789957,3576.368926662091,0.03791406934231695,20230508153208,1,3575
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,3600,3.6,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10134,3548,17234,2.8580093159077884,0.0707903150244956,3626.3756665094966,0.0385920669015417,20230508153214,1,3625
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,3650,3.65,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10332,3501,17303,2.95340202997187,0.0925419692604887,3676.3955692316276,0.022937800671302716,20230508153220,1,3675
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,785.3981633974482,249.99999999999997,3700,3.7,5,<function gentle_check at 0x0000022BC49A0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10327,3587,17441,2.887070120436461,0.1825886813482053,3726.3836509583075,0.03146854020295599,20230508153226,1,3725
