molecule,num_molecules,rotational_diffusion_time_ns,rotational_diffusion_time_ns_unpied,collection_time_point_ns,collection_time_point_us,repetitions,excitation_scheme,singlet_polarization,singlet_intensity,crescent_polarization,crescent_intensity,trigger_polarization,trigger_intensity,num_x,num_y,ratio_xy_mean,ratio_xy_std,datetime,trigger_number,collection_start_time
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,785.3981633974482,249.99999999999997,50,0.05,5,<function gentle_check at 0x0000019439EC5900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,72,48,1.6418181818181818,0.6919779080004635,20230425145248,1,75
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,785.3981633974482,249.99999999999997,100,0.1,5,<function gentle_check at 0x0000019439EC5900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,56,25,2.558333333333333,0.9066115179306098,20230425145248,1,125
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,785.3981633974482,249.99999999999997,150,0.15,5,<function gentle_check at 0x0000019439EC5900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,85,48,1.8522649572649574,0.4961337775780373,20230425145249,1,175
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,785.3981633974482,249.99999999999997,200,0.2,5,<function gentle_check at 0x0000019439EC5900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,68,23,3.1733333333333333,1.2618152708609047,20230425145249,1,225
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,785.3981633974482,249.99999999999997,250,0.25,5,<function gentle_check at 0x0000019439EC5900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,92,37,2.859206349206349,1.355728177551981,20230425145249,1,275
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,785.3981633974482,249.99999999999997,300,0.3,5,<function gentle_check at 0x0000019439EC5900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,98,35,3.16031746031746,1.3476031558133408,20230425145249,1,325
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,785.3981633974482,249.99999999999997,350,0.35,5,<function gentle_check at 0x0000019439EC5900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,58,28,2.234285714285714,0.8377618384476484,20230425145250,1,375
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,785.3981633974482,249.99999999999997,400,0.4,5,<function gentle_check at 0x0000019439EC5900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,99,39,2.8844444444444446,1.349308922338111,20230425145250,1,425
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,785.3981633974482,249.99999999999997,450,0.45,5,<function gentle_check at 0x0000019439EC5900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,80,29,2.9416666666666664,0.8553751613570894,20230425145250,1,475
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,785.3981633974482,249.99999999999997,500,0.5,5,<function gentle_check at 0x0000019439EC5900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,97,48,2.2292107892107893,0.8875881258922231,20230425145251,1,525
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,785.3981633974482,249.99999999999997,550,0.55,5,<function gentle_check at 0x0000019439EC5900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,124,56,2.2196969696969697,0.19344159598187435,20230425145251,1,575
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,785.3981633974482,249.99999999999997,600,0.6,5,<function gentle_check at 0x0000019439EC5900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,93,28,3.45,0.9422196016735046,20230425145251,1,625
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,785.3981633974482,249.99999999999997,650,0.65,5,<function gentle_check at 0x0000019439EC5900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,112,27,4.261904761904762,0.6228163668027435,20230425145251,1,675
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,785.3981633974482,249.99999999999997,700,0.7,5,<function gentle_check at 0x0000019439EC5900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,84,26,3.31,0.5693661192745647,20230425145252,1,725
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,785.3981633974482,249.99999999999997,750,0.75,5,<function gentle_check at 0x0000019439EC5900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,93,31,3.3464285714285715,1.5045678747719953,20230425145252,1,775
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,785.3981633974482,249.99999999999997,800,0.8,5,<function gentle_check at 0x0000019439EC5900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,126,25,5.46,1.9967084024575157,20230425145252,1,825
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,785.3981633974482,249.99999999999997,850,0.85,5,<function gentle_check at 0x0000019439EC5900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,66,30,2.334285714285714,0.6685714285714286,20230425145253,1,875
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,785.3981633974482,249.99999999999997,900,0.9,5,<function gentle_check at 0x0000019439EC5900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,112,35,3.5293506493506492,1.1083837278259245,20230425145253,1,925
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,785.3981633974482,249.99999999999997,950,0.95,5,<function gentle_check at 0x0000019439EC5900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,99,34,3.3388888888888895,1.6235534872390025,20230425145253,1,975
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,785.3981633974482,249.99999999999997,1000,1.0,5,<function gentle_check at 0x0000019439EC5900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,115,45,3.02797619047619,1.2226190476190475,20230425145254,1,1025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,785.3981633974482,249.99999999999997,1050,1.05,5,<function gentle_check at 0x0000019439EC5900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,88,36,2.597857142857143,0.9551087126925525,20230425145254,1,1075
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,785.3981633974482,249.99999999999997,1100,1.1,5,<function gentle_check at 0x0000019439EC5900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,98,30,4.587301587301587,3.7356157314317184,20230425145254,1,1125
