sample,excitation_props,repetitions,collection_time_point,photons_x_mean,photons_x_std,photons_y_mean,photons_y_std,total_photons_mean,total_photons_std,ratio_xy_mean,ratio_xy_std,datetime,ratio_outputs,excitation_intensity,excitation_polarization,trigger_intensity,trigger_polarization,sample_fluorescent_molecule,sample_num_molecules,sample_rdt,sample_rdt_unpied,sample_state_info,sample_fluorophore_holder
<__main__.SampleProperties object at 0x0000029D7E382F80>,<__main__.ExcitationProperties object at 0x0000029D7E3834C0>,50,2050.0,2022.0,45.94562003064057,723.78,30.150482583202546,2745.78,49.712891688172796,2.7990439431266223,0.14338577510751344,20230530_143035,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E3837F0>
<__main__.SampleProperties object at 0x0000029D7E37CDC0>,<__main__.ExcitationProperties object at 0x0000029D7E3835E0>,50,2100.0,2020.14,49.00653425819867,712.8,25.907527863538043,2732.94,54.773500892311056,2.8378704844059945,0.12367356321216529,20230530_143302,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E37E020>
<__main__.SampleProperties object at 0x0000029D7E383130>,<__main__.ExcitationProperties object at 0x0000029D7E382920>,50,2150.0,2014.38,44.039477744405644,722.18,28.71981197710041,2736.56,56.904889069393676,2.7933045406095744,0.11760233542738048,20230530_143529,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E382CE0>
<__main__.SampleProperties object at 0x0000029D7E383220>,<__main__.ExcitationProperties object at 0x0000029D7E382B60>,50,2200.0,2028.7,46.6340004717588,726.4,30.295874306578447,2755.1,57.8395193617651,2.797411968336037,0.1278397580638209,20230530_143801,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E383640>
<__main__.SampleProperties object at 0x0000029D7E382980>,<__main__.ExcitationProperties object at 0x0000029D7E383010>,50,2250.0,2025.22,48.227498380073584,719.68,26.852515710823074,2744.9,53.28648984498792,2.8180269519799794,0.12563893380781516,20230530_144031,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E383760>
<__main__.SampleProperties object at 0x0000029D7E382D10>,<__main__.ExcitationProperties object at 0x0000029D7E3836D0>,50,2300.0,2014.82,41.884932851802446,711.0,22.93032926061028,2725.82,49.16530890780612,2.8366152462466743,0.10556524047603685,20230530_144306,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E382A10>
<__main__.SampleProperties object at 0x0000029D7E37DD50>,<__main__.ExcitationProperties object at 0x0000029D7E383220>,50,2350.0,2018.76,42.1670772048526,720.34,26.919591378770964,2739.1,48.74802560104357,2.806581558159439,0.12392200787266758,20230530_144538,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E3835B0>
<__main__.SampleProperties object at 0x0000029D7E3836D0>,<__main__.ExcitationProperties object at 0x0000029D7E383730>,50,2400.0,2022.38,43.94992150163638,719.96,26.97699760907429,2742.34,52.31390254989586,2.812891017973367,0.12004638849672244,20230530_144811,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E382F80>
<__main__.SampleProperties object at 0x0000029D7E37E020>,<__main__.ExcitationProperties object at 0x0000029D7E381C60>,50,2450.0,2012.58,41.28636094402122,712.68,23.85408979609157,2725.26,52.274203963331665,2.8266632139607752,0.09900261818026118,20230530_145045,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E382890>
<__main__.SampleProperties object at 0x0000029D7E383610>,<__main__.ExcitationProperties object at 0x0000029D7E383160>,50,2500.0,2018.56,47.60216801785398,716.06,23.843162541911255,2734.62,55.49374379153023,2.8218789550072354,0.10972894434715354,20230530_145321,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E383700>
<__main__.SampleProperties object at 0x0000029D7E3837F0>,<__main__.ExcitationProperties object at 0x0000029D7E383100>,50,2550.0,2031.76,50.89304864124372,710.6,27.73806049456234,2742.36,62.71929846546436,2.8629949882302497,0.11981889327888448,20230530_145600,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E382C80>
<__main__.SampleProperties object at 0x0000029D7E383160>,<__main__.ExcitationProperties object at 0x0000029D7E383700>,50,2600.0,2013.1,40.586327747161356,719.02,25.51822094112362,2732.12,47.343274073515445,2.8033519105035087,0.11505491909281772,20230530_145842,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E382410>
<__main__.SampleProperties object at 0x0000029D7E381C60>,<__main__.ExcitationProperties object at 0x0000029D7E3836D0>,50,2650.0,2025.2,46.85338835132418,723.48,24.349324425946605,2748.68,52.32148315940595,2.8024066104255048,0.11407731131202867,20230530_150122,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E3823E0>
<__main__.SampleProperties object at 0x0000029D7E3836A0>,<__main__.ExcitationProperties object at 0x0000029D7E383760>,50,2700.0,2018.08,64.43596511266048,715.48,32.83001066097908,2733.56,82.54045311239817,2.8248922525683393,0.125895164806788,20230530_150408,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E383490>
<__main__.SampleProperties object at 0x0000029D7E37E2C0>,<__main__.ExcitationProperties object at 0x0000029D7E382AA0>,50,2750.0,2019.72,40.77844528669527,718.3,25.239849444875855,2738.02,55.4954016113047,2.814520484088909,0.09337920209640457,20230530_150649,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E381EA0>
<__main__.SampleProperties object at 0x0000029D7E36D3C0>,<__main__.ExcitationProperties object at 0x0000029D7E383430>,50,2800.0,2028.3,45.371907608122456,721.0,26.915423087887735,2749.3,50.25544746592154,2.817342861289199,0.12851549233441634,20230530_150938,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E37DDE0>
<__main__.SampleProperties object at 0x0000029D7E383490>,<__main__.ExcitationProperties object at 0x0000029D7E383190>,50,2850.0,2028.14,44.133891738662705,710.18,25.885663986075382,2738.32,48.727996059760144,2.8598381267030923,0.12602737884404008,20230530_151225,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E383700>
<__main__.SampleProperties object at 0x0000029D7E382590>,<__main__.ExcitationProperties object at 0x0000029D7E382F20>,50,2900.0,2018.4,45.82619338326062,719.72,29.225358851517974,2738.12,54.81847863631387,2.8090301678043215,0.13031668405711017,20230530_151515,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E3834C0>
<__main__.SampleProperties object at 0x0000029D7E383430>,<__main__.ExcitationProperties object at 0x0000029D7E383520>,50,2950.0,2018.18,38.71934400270749,714.16,26.121531348678623,2732.34,46.41534660002013,2.829814999322673,0.11889839068657153,20230530_151802,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E382CE0>
<__main__.SampleProperties object at 0x0000029D7E37E320>,<__main__.ExcitationProperties object at 0x0000029D7E3836A0>,50,3000.0,2015.76,54.45863017006579,720.06,20.67985493179292,2735.82,55.30847674633609,2.8020592135539006,0.11858764360520686,20230530_152050,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E383160>
<__main__.SampleProperties object at 0x0000029D7E3823E0>,<__main__.ExcitationProperties object at 0x0000029D7E3837F0>,50,3050.0,2031.22,44.541796102088206,718.04,24.193354459437824,2749.26,51.957986874011965,2.831899834858817,0.11108052335565337,20230530_152344,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E382890>
<__main__.SampleProperties object at 0x0000029D7E37CDC0>,<__main__.ExcitationProperties object at 0x0000029D7E382CE0>,50,3100.0,2002.98,37.6427894821837,719.4,27.99071274548042,2722.38,44.45217205041841,2.788726080650615,0.1275526941316855,20230530_152640,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E37DDE0>
<__main__.SampleProperties object at 0x0000029D7E381C60>,<__main__.ExcitationProperties object at 0x0000029D7E382410>,50,3150.0,2020.96,51.77719961527467,714.88,25.658246237808225,2735.84,60.66740805407794,2.830304619193192,0.11735656519399107,20230530_152937,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E382F80>
<__main__.SampleProperties object at 0x0000029D7E37FCD0>,<__main__.ExcitationProperties object at 0x0000029D7E381ED0>,50,3200.0,2015.44,40.987881135769875,709.74,22.16556789256707,2725.18,45.76753871468292,2.842525312027158,0.10757123789017994,20230530_153235,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E37DD50>
<__main__.SampleProperties object at 0x0000029D7E383400>,<__main__.ExcitationProperties object at 0x0000029D7E383760>,50,3250.0,2015.46,44.90354551703017,711.62,25.574119730696502,2727.08,54.12202509145422,2.8356417936515435,0.11399713836112689,20230530_153537,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E3836D0>
<__main__.SampleProperties object at 0x0000029D7E382620>,<__main__.ExcitationProperties object at 0x0000029D7E382E00>,50,3300.0,2022.94,44.13271349010845,715.22,25.409675322601036,2738.16,52.037432680715526,2.831934722286151,0.1163865395317643,20230530_153844,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E382C20>
<__main__.SampleProperties object at 0x0000029D7E37DD50>,<__main__.ExcitationProperties object at 0x0000029D7E382FE0>,50,3350.0,2015.88,49.094455898807965,719.96,33.48907881683222,2735.84,57.67160826611306,2.8063256054401777,0.15301979037012264,20230530_154151,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E382980>
<__main__.SampleProperties object at 0x0000029D7E37E1D0>,<__main__.ExcitationProperties object at 0x0000029D7E382C20>,50,3400.0,2014.06,40.99288230900579,712.2,25.221419468380443,2726.26,52.499451425705395,2.8310426059593214,0.10437748753653328,20230530_154457,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E37E2C0>
<__main__.SampleProperties object at 0x0000029D7E37CDC0>,<__main__.ExcitationProperties object at 0x0000029D7E383760>,50,3450.0,2021.0,37.24030075066526,712.8,28.24676972682009,2733.8,45.02532620648073,2.8399164325719175,0.12751972987096963,20230530_154805,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E382F80>
<__main__.SampleProperties object at 0x0000029D7E3835E0>,<__main__.ExcitationProperties object at 0x0000029D7E382F20>,50,3500.0,2019.5,50.64829710858994,720.22,27.973766282000714,2739.72,57.865029162698946,2.8082910389779308,0.13166483725632064,20230530_155113,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E382AA0>
<__main__.SampleProperties object at 0x0000029D7E382A10>,<__main__.ExcitationProperties object at 0x0000029D7E382C20>,50,3550.0,2028.7,40.45454239019396,725.78,26.502294240310594,2754.48,50.61195115780461,2.798748088929616,0.11265667266174795,20230530_155422,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E383190>
<__main__.SampleProperties object at 0x0000029D7E37E1D0>,<__main__.ExcitationProperties object at 0x0000029D7E382980>,50,3600.0,2025.66,39.79025508840073,710.16,23.371230177292762,2735.82,38.03613545038455,2.8561389715011427,0.12505593829361122,20230530_155734,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E383490>
<__main__.SampleProperties object at 0x0000029D7E3831F0>,<__main__.ExcitationProperties object at 0x0000029D7E381C60>,50,3650.0,2024.7,49.478985438264594,716.28,28.21491803993058,2740.98,50.78956191974883,2.83164949686741,0.14255126672061277,20230530_160043,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E383760>
<__main__.SampleProperties object at 0x0000029D7E382980>,<__main__.ExcitationProperties object at 0x0000029D7E383700>,50,3700.0,2022.0,42.85977134796685,718.36,27.123244643663117,2740.36,52.01759702254613,2.8187216880236345,0.12158413037561115,20230530_160356,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E383580>
<__main__.SampleProperties object at 0x0000029D7E37CDC0>,<__main__.ExcitationProperties object at 0x0000029D7E3836D0>,50,3750.0,2014.34,42.274630690285164,713.34,20.653919724836737,2727.68,48.479455442486156,2.826027099952696,0.096670632630219,20230530_160709,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E383820>
<__main__.SampleProperties object at 0x0000029D7E37E1D0>,<__main__.ExcitationProperties object at 0x0000029D7E382A10>,50,3800.0,2006.9,49.07107090740939,715.56,37.12204735733201,2722.46,64.21065643645142,2.812058771919027,0.15895539131395714,20230530_161025,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E37DD50>
<__main__.SampleProperties object at 0x0000029D7E3836D0>,<__main__.ExcitationProperties object at 0x0000029D7E3834F0>,50,3850.0,2020.62,39.24940254322351,717.56,26.779215821229716,2738.18,47.307373632447614,2.8199505725160323,0.1209825069984446,20230530_161341,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E383760>
<__main__.SampleProperties object at 0x0000029D7E383640>,<__main__.ExcitationProperties object at 0x0000029D7E382F80>,50,3900.0,2023.86,45.25572229011487,709.34,26.124785166580796,2733.2,44.889642457921184,2.8577426173940133,0.13859680452438672,20230530_161659,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E383190>
<__main__.SampleProperties object at 0x0000029D7E383820>,<__main__.ExcitationProperties object at 0x0000029D7E383760>,50,3950.0,2012.74,37.53761313669264,710.26,27.07457109540242,2723.0,48.592592028003615,2.8377268949680126,0.11586667565113132,20230530_162022,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E382980>
<__main__.SampleProperties object at 0x0000029D7E383580>,<__main__.ExcitationProperties object at 0x0000029D7E383190>,50,4000.0,2018.26,43.83277768976089,717.44,23.262123720761178,2735.7,52.97782554994117,2.8157491090406843,0.10086501463622392,20230530_162344,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E383700>
<__main__.SampleProperties object at 0x0000029D7E37DDE0>,<__main__.ExcitationProperties object at 0x0000029D7E3834F0>,50,4050.0,2015.84,42.83520047811146,715.06,25.268486302111572,2730.9,44.91914959123781,2.823151368648002,0.12885847960478658,20230530_162705,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E383160>
<__main__.SampleProperties object at 0x0000029D7E383130>,<__main__.ExcitationProperties object at 0x0000029D7E382FE0>,50,4100.0,2006.52,51.109779886045295,711.22,23.64511788932337,2717.74,53.35421632823408,2.8247328366250026,0.1272663877654152,20230530_163031,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E383400>
<__main__.SampleProperties object at 0x0000029D7E382E00>,<__main__.ExcitationProperties object at 0x0000029D7E3831F0>,50,4150.0,2013.84,43.15338225446529,718.22,26.88441184032115,2732.06,46.90177395365766,2.8082002500398056,0.12884098404264963,20230530_163357,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E383610>
<__main__.SampleProperties object at 0x0000029D7E37E320>,<__main__.ExcitationProperties object at 0x0000029D7E382B00>,50,4200.0,2012.84,39.89303698642158,715.48,25.01138940562879,2728.32,51.63775363045918,2.8163130928766607,0.10353889035334937,20230530_163724,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,250,79.57747154594767,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000029D6FDE2E90>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000029D7E37E1D0>
