molecule,num_molecules,rotational_diffusion_time_ns,rotational_diffusion_time_ns_unpied,collection_time_point_ns,collection_time_point_us,repetitions,excitation_scheme,singlet_polarization,singlet_intensity,crescent_polarization,crescent_intensity,trigger_polarization,trigger_intensity,num_x,num_y,ratio_xy_mean,ratio_xy_std,datetime,trigger_number,collection_start_time
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,200000,200.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,68509,24633,2.785669081659908,0.13068970254972223,20230425171607,1,200025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,210000,210.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,68133,23767,2.8713463046824113,0.13303247991764386,20230425171628,1,210025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,220000,220.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,65581,21415,3.0678025244852645,0.14841299615999579,20230425171651,1,220025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,230000,230.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,65580,21947,2.991766618248996,0.12214973205910197,20230425171715,1,230025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,240000,240.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,63410,21911,2.8978503468031183,0.12207862046498728,20230425171745,1,240025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,250000,250.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,66184,22822,2.904641932705827,0.13387550670311582,20230425171808,1,250025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,260000,260.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,62788,21002,2.99540475525414,0.15419217979005875,20230425171834,1,260025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,270000,270.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,61893,20990,2.953971093629045,0.1455264802237468,20230425171900,1,270025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,280000,280.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,58752,20132,2.921215454009769,0.10586413947297413,20230425171927,1,280025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,290000,290.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,58356,19886,2.937395211839593,0.1093052512723971,20230425171955,1,290025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,300000,300.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,54415,19024,2.86405439843708,0.12029079467391575,20230425172023,1,300025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,310000,310.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,53930,18316,2.9481073996909894,0.12172372482928703,20230425172051,1,310025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,320000,320.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,54609,18469,2.963420017416868,0.16282518649868524,20230425172118,1,320025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,330000,330.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,54010,17857,3.0313196884325206,0.16289420732273457,20230425172148,1,330025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,340000,340.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,51472,18177,2.8368320420051667,0.14474513328381589,20230425172212,1,340025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,350000,350.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,52937,18970,2.7953412657165346,0.14078285170765087,20230425172239,1,350025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,360000,360.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,50666,17717,2.863608392339479,0.12016682462658808,20230425172304,1,360025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,370000,370.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,48665,16468,2.961480143390597,0.15749628657725406,20230425172335,1,370025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,380000,380.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,47219,15466,3.0588081209684166,0.15181199904704656,20230425172359,1,380025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,390000,390.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,46585,16631,2.8091964730729604,0.1717964541186074,20230425172423,1,390025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,400000,400.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,46143,16175,2.8585380805921905,0.15132810052465398,20230425172450,1,400025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,410000,410.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,44376,13923,3.193691959123435,0.1662300483591628,20230425172515,1,410025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,420000,420.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,43935,14474,3.0417921769421308,0.1626786062526884,20230425172538,1,420025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,430000,430.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,45093,14712,3.0715090847155775,0.1631290460530674,20230425172600,1,430025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,440000,440.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,43776,14966,2.9298576203161435,0.13831863439421313,20230425172623,1,440025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,450000,450.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,41134,13777,2.9947381503715773,0.1918885559499697,20230425172647,1,450025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,460000,460.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,40769,14486,2.8208006554293363,0.1543806753254861,20230425172712,1,460025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,470000,470.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,40322,13563,2.978590791671434,0.1511210590319823,20230425172736,1,470025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,480000,480.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,40202,13223,3.048451737529595,0.18788644127939305,20230425172800,1,480025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,490000,490.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,38174,12757,3.002744233924649,0.2016585436278221,20230425172825,1,490025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,500000,500.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,36521,12702,2.881949025293037,0.16085382463009623,20230425172850,1,500025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,510000,510.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,38264,12649,3.0312800601578056,0.16511632366410273,20230425172914,1,510025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,520000,520.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,37538,12591,2.9918195659696765,0.20433351838133657,20230425172941,1,520025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,530000,530.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,36454,12584,2.907008203781673,0.2014279188847904,20230425173006,1,530025
