sample,excitation_props,repetitions,collection_time_point,photons_x_mean,photons_x_std,photons_y_mean,photons_y_std,total_photons_mean,total_photons_std,ratio_xy_mean,ratio_xy_std,datetime,ratio_outputs,excitation_intensity,excitation_polarization,trigger_intensity,trigger_polarization,sample_fluorescent_molecule,sample_num_molecules,sample_rdt,sample_rdt_unpied,sample_state_info,sample_fluorophore_holder
<__main__.SampleProperties object at 0x00000289440F0A60>,<__main__.ExcitationProperties object at 0x000002895E655990>,10,10000.0,2048.6,52.19425255715422,703.8,17.50885490259143,2752.4,45.70601710934787,2.913515088815218,0.12664458021414726,20230530_131609,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6550C0>
<__main__.SampleProperties object at 0x000002895E657E80>,<__main__.ExcitationProperties object at 0x000002895E6A42B0>,10,20000.0,2026.9,29.11511634872854,675.6,19.02734873806648,2702.5,39.968112289674124,3.0021087843708214,0.08075655279033687,20230530_131632,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E657A30>
<__main__.SampleProperties object at 0x000002895E6A4700>,<__main__.ExcitationProperties object at 0x000002895E6A4580>,10,30000.0,2005.7,41.78528449107413,680.1,13.427211177307074,2685.8,48.69250455665636,2.949788613573373,0.06592249975631687,20230530_131650,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6A54B0>
<__main__.SampleProperties object at 0x000002895E657400>,<__main__.ExcitationProperties object at 0x000002895E6A60E0>,10,40000.0,1978.0,63.34508662871968,665.0,24.951953831313492,2643.0,78.43341124801343,2.976835253663723,0.10588449156617206,20230530_131710,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E657C70>
<__main__.SampleProperties object at 0x000002895E6A6E90>,<__main__.ExcitationProperties object at 0x000002895E6A6E60>,10,50000.0,1935.5,31.62989092614769,672.7,20.46973375498568,2608.2,34.675063085739296,2.8800508163808245,0.10412092563151937,20230530_131732,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6A73A0>
<__main__.SampleProperties object at 0x000002895E657A30>,<__main__.ExcitationProperties object at 0x000002895E6A7610>,10,60000.0,1948.2,48.18464485704964,674.9,17.991386828146407,2623.1,44.92093053354973,2.889338428792123,0.12111235814679953,20230530_131759,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6A7910>
<__main__.SampleProperties object at 0x000002895E657F70>,<__main__.ExcitationProperties object at 0x000002895E6A90C0>,10,70000.0,1905.7,42.57240890529922,662.6,31.055434307058082,2568.3,54.89089177632297,2.8822032319000894,0.14532574818095392,20230530_131823,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6A8E20>
<__main__.SampleProperties object at 0x000002895E6A9D20>,<__main__.ExcitationProperties object at 0x000002895E6A9DE0>,10,80000.0,1923.0,34.76780119593415,644.7,28.590382998483946,2567.7,56.679890613867634,2.987262771080487,0.10992071489310773,20230530_131855,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6AA0E0>
<__main__.SampleProperties object at 0x000002895E657F70>,<__main__.ExcitationProperties object at 0x000002895E6AACE0>,10,90000.0,1903.6,35.20568135968966,645.3,23.732045845227926,2548.9,41.15932458143598,2.9541495041308066,0.12893522013144926,20230530_131927,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6AAF20>
<__main__.SampleProperties object at 0x000002895E6ABA30>,<__main__.ExcitationProperties object at 0x000002895E6AB6A0>,10,100000.0,1873.4,31.077966471440824,644.4,23.85036687348855,2517.8,32.458589001988365,2.911614084516375,0.12733327056667304,20230530_132008,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6ABF40>
<__main__.SampleProperties object at 0x000002895E6A7FA0>,<__main__.ExcitationProperties object at 0x000002895E6B04F0>,10,110000.0,1830.5,32.16597581296112,621.8,22.771912523984454,2452.3,46.63485820713943,2.947013060634336,0.0970550900182244,20230530_132102,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6AABC0>
<__main__.SampleProperties object at 0x000002895E6B1990>,<__main__.ExcitationProperties object at 0x000002895E6B1AB0>,10,120000.0,1820.8,33.84907679686405,624.0,21.642550681470055,2444.8,34.44938315848341,2.921955598706181,0.1272566537344012,20230530_132203,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6B1DB0>
<__main__.SampleProperties object at 0x000002895E6B2920>,<__main__.ExcitationProperties object at 0x000002895E6B27D0>,10,130000.0,1807.0,56.2209925205879,610.0,20.25833161936096,2417.0,60.79802628375365,2.96543577638412,0.13312820916430118,20230530_132310,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6B2CE0>
<__main__.SampleProperties object at 0x000002895E6B3820>,<__main__.ExcitationProperties object at 0x000002895E6B3580>,10,140000.0,1785.7,49.03274416142747,603.9,23.29141472731959,2389.6,49.214225585698294,2.9620304471708754,0.1526674409834337,20230530_132419,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6B3C40>
<__main__.SampleProperties object at 0x000002895E657F70>,<__main__.ExcitationProperties object at 0x000002895E6B44F0>,10,150000.0,1774.8,36.0216601505261,615.4,18.084247288731707,2390.2,48.04539520078902,2.8855845487052743,0.07307052760944284,20230530_132532,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6B4C10>
<__main__.SampleProperties object at 0x000002895E6B5750>,<__main__.ExcitationProperties object at 0x000002895E6B5810>,10,160000.0,1744.3,46.54685811094021,602.8,15.091719583930786,2347.1,47.259813795655184,2.895678634839333,0.11174388645130455,20230530_132645,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6B5B10>
<__main__.SampleProperties object at 0x000002895E6B6650>,<__main__.ExcitationProperties object at 0x000002895E6B6710>,10,170000.0,1762.4,48.83277587850193,587.8,23.911503507726152,2350.2,52.71584202116097,3.003361945954091,0.14973070895189114,20230530_132806,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6B6A10>
<__main__.SampleProperties object at 0x000002895E6B7550>,<__main__.ExcitationProperties object at 0x000002895E6B4970>,10,180000.0,1727.7,27.637112729082247,595.1,16.183015788165072,2322.8,37.44809741495555,2.9048686105511927,0.07421719829306754,20230530_132926,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6B7910>
<__main__.SampleProperties object at 0x000002895E6B37C0>,<__main__.ExcitationProperties object at 0x000002895E6B8190>,10,190000.0,1701.9,24.897590244840966,587.8,13.429817571359635,2289.7,22.73785390048938,2.8972935111742357,0.09234707882485495,20230530_133050,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6B88B0>
<__main__.SampleProperties object at 0x000002895E6B93F0>,<__main__.ExcitationProperties object at 0x000002895E6B94B0>,10,200000.0,1681.2,33.34606423552861,588.1,25.20892699025486,2269.3,32.255387146955776,2.865135278358339,0.15955078480639215,20230530_133214,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6B97B0>
<__main__.SampleProperties object at 0x000002895E6BA2F0>,<__main__.ExcitationProperties object at 0x000002895E6BA1A0>,10,210000.0,1655.4,24.491631223746612,577.6,16.829735589129143,2233.0,31.852786377332833,2.8682382753137228,0.08823139683833789,20230530_133350,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6BA6B0>
<__main__.SampleProperties object at 0x000002895E6BB1F0>,<__main__.ExcitationProperties object at 0x000002895E6BA170>,10,220000.0,1665.2,25.067109925158906,565.6,18.260339536821323,2230.8,28.145337091603647,2.947418728242381,0.11054540653050818,20230530_133527,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6BB5B0>
<__main__.SampleProperties object at 0x000002895E6BBEB0>,<__main__.ExcitationProperties object at 0x000002895E6C02E0>,10,230000.0,1647.9,45.8223744474247,561.2,20.6871941064998,2209.1,33.73855361452237,2.942508363816954,0.17589711598669608,20230530_133659,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C0130>
<__main__.SampleProperties object at 0x000002895E6C1030>,<__main__.ExcitationProperties object at 0x000002895E6C10F0>,10,240000.0,1639.7,36.34294979772556,536.7,12.474373731775074,2176.4,42.34666456759021,3.0562531501232284,0.07920507295091744,20230530_133838,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C13F0>
<__main__.SampleProperties object at 0x000002895E6B7F70>,<__main__.ExcitationProperties object at 0x000002895E6C1390>,10,250000.0,1590.8,28.195035023918663,554.2,19.213536894595954,2145.0,36.235341863986875,2.8735943369544104,0.10374406869050398,20230530_134017,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C2230>
<__main__.SampleProperties object at 0x000002895E6AB7C0>,<__main__.ExcitationProperties object at 0x000002895E6C2DD0>,10,260000.0,1590.4,35.15451606835173,542.8,30.21522794883401,2133.2,41.18689111841291,2.9396638105646655,0.18403424606012025,20230530_134208,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6B4970>
<__main__.SampleProperties object at 0x000002895E6C1F30>,<__main__.ExcitationProperties object at 0x000002895E6C2050>,10,270000.0,1566.4,44.893652112520314,539.3,23.605296015936762,2105.7,51.98855643312286,2.9098836336878877,0.14782538961973282,20230530_134402,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C2F50>
<__main__.SampleProperties object at 0x000002895E6AB7C0>,<__main__.ExcitationProperties object at 0x000002895E6C3370>,10,280000.0,1573.9,23.838833864096625,532.9,16.973214191778762,2106.8,35.863072930244,2.955700317961232,0.0797594435114252,20230530_134556,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C21D0>
<__main__.SampleProperties object at 0x000002895E6C34F0>,<__main__.ExcitationProperties object at 0x000002895E6C3310>,10,290000.0,1552.4,28.845103570623557,519.0,20.673654732533386,2071.4,27.843132007732176,2.996595175020482,0.14756069890765883,20230530_134746,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C0760>
<__main__.SampleProperties object at 0x000002895E6C3070>,<__main__.ExcitationProperties object at 0x000002895E6C2AD0>,10,300000.0,1508.0,31.445190411253677,521.2,17.267310155319503,2029.2,33.231912373500265,2.8968039227089704,0.12165923978373665,20230530_134944,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C2E60>
<__main__.SampleProperties object at 0x000002895E6C35E0>,<__main__.ExcitationProperties object at 0x000002895E6C32B0>,10,310000.0,1508.2,25.38424708357528,516.0,20.223748416156685,2024.2,26.584958153060917,2.92796809767961,0.13816667515737868,20230530_135144,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C33A0>
<__main__.SampleProperties object at 0x000002895E6BA5F0>,<__main__.ExcitationProperties object at 0x000002895E6C2050>,10,320000.0,1505.7,33.778839530096356,513.2,27.94208295743179,2018.9,36.33854702653918,2.943725330583262,0.1888858237031994,20230530_135346,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C3760>
<__main__.SampleProperties object at 0x000002895E6C34C0>,<__main__.ExcitationProperties object at 0x000002895E6C30D0>,10,330000.0,1485.0,42.18767592555911,504.4,13.085870242364471,1989.4,43.28787359064892,2.946238514331774,0.11738151889766597,20230530_135548,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C3670>
<__main__.SampleProperties object at 0x000002895E6C3640>,<__main__.ExcitationProperties object at 0x000002895E6C35E0>,10,340000.0,1485.6,31.01999355254607,491.4,16.918628786045282,1977.0,33.935232428848934,3.0269020900996737,0.12517055201092134,20230530_135749,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C3070>
<__main__.SampleProperties object at 0x000002895E6C2FE0>,<__main__.ExcitationProperties object at 0x000002895E6C3160>,10,350000.0,1455.5,30.87798568559808,509.1,21.68617070854142,1964.6,40.485058972415985,2.863603752615199,0.12258776059142035,20230530_135958,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C3700>
<__main__.SampleProperties object at 0x000002895E6C3490>,<__main__.ExcitationProperties object at 0x000002895E6C32B0>,10,360000.0,1441.6,35.25109927363968,486.2,29.464554977124635,1927.8,53.38876286260996,2.9740984975596843,0.16446219905158502,20230530_140216,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C30D0>
<__main__.SampleProperties object at 0x000002895E6C2DD0>,<__main__.ExcitationProperties object at 0x000002895E6C2FE0>,10,370000.0,1431.8,56.36097940951701,491.6,19.865548066942427,1923.4,56.37410753173837,2.9182073492131355,0.18173429172967726,20230530_140421,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C33A0>
<__main__.SampleProperties object at 0x000002895E6C2E60>,<__main__.ExcitationProperties object at 0x000002895E6C3400>,10,380000.0,1399.9,40.490616196842446,486.6,26.06990602207841,1886.5,53.65677962755499,2.884105920658315,0.15939225799812273,20230530_140636,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C3340>
<__main__.SampleProperties object at 0x000002895E6C3640>,<__main__.ExcitationProperties object at 0x000002895E6C2D70>,10,390000.0,1385.2,39.0532969158815,481.4,26.70655350283896,1866.6,42.80467264213102,2.887085538279488,0.1899289200995567,20230530_140854,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C35E0>
<__main__.SampleProperties object at 0x000002895E6C36D0>,<__main__.ExcitationProperties object at 0x000002895E6C3460>,10,400000.0,1379.5,26.431988196123275,472.5,20.08606482116395,1852.0,30.32820469464027,2.9251352242744364,0.14318232893702004,20230530_141115,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C3370>
<__main__.SampleProperties object at 0x000002895E6B3DC0>,<__main__.ExcitationProperties object at 0x000002895E6C20E0>,10,410000.0,1367.7,31.39761137411571,461.3,13.842326394071193,1829.0,35.50774563387544,2.9674062822966754,0.10825468280203078,20230530_141332,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6BBF70>
<__main__.SampleProperties object at 0x000002895E6C31F0>,<__main__.ExcitationProperties object at 0x000002895E6C3820>,10,420000.0,1354.4,21.223571801183702,460.4,15.564061166674975,1814.8,23.506594819326764,2.9454030629160273,0.11553902895054642,20230530_141600,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C35E0>
<__main__.SampleProperties object at 0x000002895E6B3DC0>,<__main__.ExcitationProperties object at 0x000002895E6C35B0>,10,430000.0,1333.6,33.29023880959703,463.6,21.209431864149497,1797.2,42.34571997262533,2.8821284887592253,0.1405826329681679,20230530_141828,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C23E0>
<__main__.SampleProperties object at 0x000002895E6C3340>,<__main__.ExcitationProperties object at 0x000002895E6C34F0>,10,440000.0,1324.8,32.42776588049198,459.4,15.041276541570532,1784.2,37.53078736184468,2.886546967892208,0.10871839550717866,20230530_142056,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C21D0>
<__main__.SampleProperties object at 0x000002895E6C33A0>,<__main__.ExcitationProperties object at 0x000002895E6C32E0>,10,450000.0,1326.6,50.31937996438351,449.9,16.065179737556626,1776.5,52.94761562148007,2.9524179629871896,0.15101431752572125,20230530_142335,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C3850>
